Temperature: 21 C
Humidity: 26 %
Date: 2024-12-10 14:17:11.479710
voltage,pad,gr,totalCurrent
0.004180841,-2.223550E-07,+2.803010E-07,1.790569e-08
-1.98499,+9.889598E-10,-1.300426E-11,1.509102e-09
-3.983374,-1.493510E-09,+5.138734E-12,-2.311046e-09
-5.999383,-5.925489E-10,+1.546309E-10,-9.537513e-10
-7.989346,-2.604316E-09,+2.394900E-11,3.015179e-09
-9.999784,-7.265957E-10,-3.202864E-11,1.28264e-10
-11.99857,-4.196052E-09,+1.145170E-11,-4.785259e-09
-13.98654,+2.551308E-09,-2.967720E-10,-9.463299e-10
-15.98838,+2.226698E-09,-1.846671E-11,2.736777e-09
-18.00072,+3.037285E-10,-2.679475E-11,-1.532931e-09
-19.9931,-3.585668E-09,+3.266797E-11,-7.161541e-10
-21.98691,-1.192613E-09,-5.485811E-11,-1.103014e-09
-23.99951,-1.227864E-09,-3.143241E-10,-1.386588e-09
-25.99444,-4.142973E-10,-3.005659E-11,-1.957249e-09
-27.98778,-1.098789E-09,-6.879212E-11,-1.309281e-09
-29.99945,-5.673711E-10,-1.337292E-10,-1.225995e-09
-31.99181,-1.230992E-09,-7.879246E-11,-1.311614e-09
-33.98958,-1.153252E-09,-2.318489E-11,-1.463499e-09
-36.00097,-1.094014E-09,-1.405068E-10,-3.923465e-10
-37.99272,-1.063304E-09,-8.730079E-11,-1.410146e-09
-39.9916,-1.245146E-09,-1.579600E-10,-1.601574e-09
-42.00188,-1.340056E-09,-2.502001E-10,-5.351716e-10
-43.99563,-1.335446E-09,-7.836631E-11,-1.810064e-09
-45.98952,-1.339592E-09,-1.065962E-10,-1.522042e-09
-48.00497,-1.433029E-09,-1.086292E-10,-1.456263e-09
-49.99338,-9.680164E-10,-1.194403E-10,-1.894699e-09
-51.99044,-1.619620E-09,-9.658208E-11,-1.655911e-09
-54.00533,-1.584486E-09,-8.607300E-11,-7.692557e-10
-55.99664,-6.003785E-10,-1.646318E-10,-5.937681e-10
-57.99163,-1.735772E-09,-1.592589E-10,-1.839018e-09
-60.00365,-1.982719E-09,-1.038604E-10,-1.753002e-09
-61.99795,-8.388659E-10,-1.126823E-10,-1.738898e-09
-63.99059,-1.478954E-09,-3.428551E-11,-2.2336e-09
-66.00367,-1.855987E-09,-1.154342E-10,-2.11804e-09
-67.99738,-1.919064E-09,-1.100993E-10,-2.033613e-09
-69.99104,-2.048248E-09,-9.442521E-11,-2.246108e-09
-72.00556,-2.246296E-09,-1.254609E-10,-2.695574e-09
-73.99891,-2.064243E-09,-1.137228E-10,-2.473727e-09
-75.99377,-2.596995E-09,-5.342702E-11,-1.430585e-09
-77.98711,-2.018107E-09,-1.481043E-10,-4.237968e-09
-79.99881,-2.284872E-09,-1.686275E-10,-1.133204e-09
-81.99741,-2.350513E-09,+3.498321E-11,-2.686571e-09
-83.98854,-2.685877E-09,-1.669553E-10,-3.756482e-09
-86.00129,-4.938836E-09,-1.763640E-10,-2.152345e-09
-87.99409,-2.889345E-09,+9.111423E-11,-3.153215e-09
-89.99215,-2.384499E-09,-5.023179E-11,-3.018442e-09
-92.00182,-2.927561E-09,-1.565426E-10,-3.030924e-09
-93.99815,-3.140658E-09,-2.893906E-11,-2.680037e-09
-95.9926,-3.116619E-09,-1.091988E-10,-3.300338e-09
-98.00271,-2.909901E-09,-1.316918E-10,-3.382501e-09
-100.0016,-3.526477E-09,-1.008845E-10,-4.220443e-09
-101.9922,-3.902300E-09,+3.224992E-11,-3.223632e-09
-104.0042,-3.659290E-09,-1.086131E-10,-2.82073e-09
-105.995,-3.794839E-09,-2.061963E-10,-4.016124e-09
-107.9901,-4.033790E-09,-5.132865E-11,-3.791085e-09
-110.0035,-4.292985E-09,-4.254060E-10,-4.605436e-09
-111.9987,-4.464672E-09,-1.850447E-10,-4.396846e-09
-113.9936,-4.624746E-09,-8.349233E-11,-4.718471e-09
-116.003,-4.587221E-09,-6.115895E-11,-5.622229e-09
-118.0004,-5.173000E-09,-9.507758E-11,-6.407783e-09
-119.9918,-5.432417E-09,-1.167435E-10,-4.6813e-09
-122.0039,-5.521901E-09,-2.242282E-10,-6.258042e-09
-124.0036,-5.881767E-09,-1.880528E-10,-6.354167e-09
-125.992,-6.158269E-09,-1.188293E-10,-6.261042e-09
-128.0076,-6.642548E-09,-1.475542E-10,-6.463618e-09
-129.9994,-7.177933E-09,-1.541181E-10,-7.694584e-09
-131.9954,-7.412051E-09,-1.662720E-10,-6.7174e-09
-134.0043,-7.907919E-09,-1.564313E-10,-8.300631e-09
-136.0002,-8.460784E-09,-1.527697E-10,-8.073171e-09
-137.9971,-9.237247E-09,-6.468839E-11,-9.396935e-09
-140.0069,-1.019451E-08,+2.240895E-11,-8.962487e-09
-142.0018,-1.133456E-08,-1.677238E-10,-1.133776e-08
-143.994,-1.226737E-08,-1.350018E-10,-1.182374e-08
-146.0118,-1.345740E-08,-1.314816E-10,-1.341217e-08
-148.0076,-1.468727E-08,-1.360424E-10,-1.478235e-08
-150.0011,-1.699694E-08,+6.284658E-11,-1.673661e-08
-152.0159,-1.970903E-08,-2.508168E-10,-2.027823e-08
-154.0058,-2.303959E-08,-1.079470E-10,-2.26052e-08
-156.0061,-2.746900E-08,-4.774291E-11,-2.710325e-08
-158.0141,-3.677679E-08,-1.251428E-10,-3.2853e-08
-160.0112,-4.793408E-08,-2.283171E-10,-4.87619e-08
-162.0074,-7.408111E-08,-2.200510E-10,-7.800409e-08
-164.0161,-1.492131E-07,+1.446591E-10,-1.477098e-07
-166.0255,-7.374552E-07,-2.646372E-10,-8.573605e-07
-167.4474,-6.219192E-06,-1.672356E-10,-8.375956e-06
-167.7348,-1.049855E-05,-1.402162E-10,-9.591761e-06
