Temperature: 21 C
Humidity: 34 %
Date: 2024-12-10 13:30:25.848205
voltage,pad,gr,totalCurrent
0.005978823,-3.409533E-07,+7.212722E-07,4.648162e-08
-1.99027,+4.257562E-10,-1.408611E-11,-1.029006e-08
-3.983604,-1.267552E-09,+3.937576E-11,2.274213e-09
-5.999511,+1.321344E-09,-9.033129E-11,1.190883e-08
-7.988929,-4.381361E-09,-3.304491E-11,1.493162e-09
-9.986214,-1.147985E-09,+7.171435E-12,1.266926e-09
-12.00069,-1.297923E-09,-5.598224E-11,-2.00684e-09
-13.98831,-4.229534E-09,-4.556622E-11,-2.286351e-10
-15.98973,-2.257023E-09,+4.937061E-11,8.775562e-09
-18.00069,-2.063322E-09,-6.249883E-10,-5.088465e-10
-19.99343,-2.649580E-09,-1.892144E-11,-1.913649e-09
-21.98807,-1.000723E-09,-1.359592E-10,-9.812777e-10
-24.00047,-8.435785E-10,-2.778812E-11,-1.422028e-09
-25.9954,-1.197269E-09,-1.196994E-10,-1.004089e-09
-27.989,-1.036048E-09,-1.603242E-10,-1.477202e-09
-30.00191,-7.419686E-10,-7.832473E-11,-1.067682e-09
-31.99253,-1.114487E-09,-8.158660E-11,-1.223326e-09
-33.99072,-1.139908E-09,-6.159518E-11,-4.636124e-10
-36.00222,+6.404523E-11,-8.648048E-11,-1.551489e-09
-37.99521,-1.215381E-09,-2.177948E-10,-1.250148e-09
-39.99305,-1.323928E-09,-7.935385E-11,-6.121283e-10
-42.00231,-1.364960E-09,-1.161529E-10,-1.119695e-09
-43.99684,-1.198038E-09,+6.830381E-11,-9.42915e-10
-45.99228,-1.384925E-09,-9.180740E-11,-6.099506e-10
-48.00434,-1.451865E-09,-1.406282E-10,-1.440733e-09
-49.99547,-1.494490E-09,-1.595273E-10,-1.433256e-09
-51.98865,-1.430206E-09,-1.314468E-10,-2.089985e-09
-54.00719,-2.012660E-09,+3.196274E-11,-1.854015e-09
-55.99691,-1.846219E-09,-1.062790E-10,-7.054172e-10
-57.99382,-1.753966E-09,-1.164861E-10,-1.249902e-09
-60.00335,-1.574709E-09,-1.090125E-10,-1.796263e-09
-61.99509,-2.126295E-09,-2.076992E-10,-2.287896e-09
-63.99158,-2.163117E-09,-1.557499E-10,-1.959434e-09
-66.00542,-2.014547E-09,-1.547943E-10,-1.998627e-09
-67.99778,-2.051250E-09,+1.016969E-10,-2.322097e-09
-69.99007,-2.041841E-09,-1.311770E-10,-4.64702e-09
-72.00565,-2.123774E-09,-9.372215E-11,-2.239294e-09
