Temperature: 0 C
Humidity: 18 %
Date: 2024-12-12 15:45:14.382482
voltage,pad,gr,totalCurrent
0.004236102,-3.293491E-09,+4.405805E-08,-4.726652e-10
-1.987278,+1.089572E-09,-2.066003E-10,3.959666e-10
-3.986866,-2.570749E-09,-2.779542E-11,-7.973328e-09
-5.997054,-1.453218E-09,+2.090956E-10,-2.011295e-09
-7.988702,+8.218859E-10,+1.119918E-10,-1.197388e-09
-9.983622,-5.730396E-10,-2.403851E-11,-4.925103e-10
-11.99168,-3.728263E-09,+4.976859E-12,-1.026451e-09
-13.98964,+2.917871E-10,+6.821272E-12,-6.744677e-09
-15.9826,+7.082510E-10,-3.783949E-11,5.174702e-09
-17.99862,+5.185244E-10,+1.658998E-11,-5.831762e-10
-19.99346,-1.958722E-09,+3.179533E-12,-2.859867e-11
-21.98555,-1.268722E-10,-1.215448E-11,-5.467892e-11
-24.00038,-2.040289E-10,+1.870774E-11,-8.413128e-10
-25.99474,-1.827151E-10,+1.780505E-11,2.013484e-09
-27.98733,-2.495373E-10,-1.340409E-11,-5.472844e-11
-30.00213,-7.121451E-10,-1.533826E-11,6.540738e-10
-33.98898,-1.063484E-10,-2.503315E-11,1.46004e-11
-37.99298,-3.312634E-10,-2.147380E-11,-1.861192e-09
-42.00293,-2.858924E-10,+7.969963E-11,-4.192172e-10
-45.99131,-3.548717E-10,+2.954566E-11,-3.663632e-10
-49.99575,-2.973649E-10,-6.351985E-11,-4.138229e-10
-54.0051,-3.262588E-10,-5.374689E-11,-7.099665e-10
-57.99316,-3.388603E-10,+1.366259E-11,-1.970107e-10
-61.99637,-4.985002E-10,-3.234137E-11,-6.964074e-10
-66.00527,-1.510250E-09,+1.107801E-10,-2.809443e-10
-69.99129,-9.976451E-10,-4.808565E-11,-6.952673e-10
-73.99826,-8.009792E-10,-2.888422E-11,-7.114004e-10
-77.98649,-8.153891E-10,+1.258764E-11,-1.599398e-09
-81.99793,-5.955358E-10,-3.134900E-11,-8.536365e-10
-86.00126,-4.322707E-10,-2.915875E-11,2.396516e-10
-89.99277,-1.318409E-09,-3.073800E-11,-8.756563e-10
-93.99812,-6.342752E-10,-4.780314E-11,-7.552023e-10
-98.00285,-8.833412E-10,-1.469162E-11,-9.758263e-10
-101.9914,-7.630391E-10,-2.887675E-10,-8.42302e-10
-105.9976,-8.131911E-10,-1.513034E-10,-1.188282e-09
-110.0043,-5.331889E-10,+7.164210E-11,-1.939885e-09
-111.9989,-9.312294E-10,-5.336687E-12,-1.186158e-09
-113.9953,-1.055627E-09,-3.544934E-11,-1.115733e-09
-116.0041,-9.579676E-10,-3.504734E-11,-1.861037e-09
-118.0015,-1.121807E-09,-9.509366E-12,-3.252645e-09
-119.9922,-1.246089E-09,-5.828706E-11,-1.254892e-09
-122.0052,-1.215501E-09,-5.177478E-11,-3.855164e-10
-124.0034,-1.319852E-09,-1.310453E-10,-1.571629e-09
-125.9932,-9.956351E-10,-6.914543E-11,2.180593e-09
-128.0088,-1.527464E-09,-1.589091E-10,-1.663332e-09
-130.0001,-1.652722E-09,-1.853122E-11,1.755128e-09
-131.9951,-1.698855E-09,-3.519437E-11,-1.905483e-09
-134.0038,-2.052178E-09,-6.641995E-11,-2.156241e-09
-136.001,-2.144593E-09,-4.604354E-11,-2.243948e-09
-137.9965,-2.265634E-09,-1.435645E-10,-2.014113e-09
-140.0056,-2.651635E-09,-7.300917E-11,-3.022562e-09
-142.0024,-3.032519E-09,-8.256850E-11,-3.234026e-09
-143.9916,-3.338034E-09,+2.144776E-12,-4.041624e-09
-146.0135,-3.859734E-09,-6.564812E-11,-4.580252e-09
-148.0097,-5.212778E-09,-8.387326E-11,-6.051514e-09
-150.0011,-7.805261E-09,+2.420985E-10,-7.035201e-09
-152.0144,-9.733218E-09,-2.758522E-11,-9.647672e-09
-154.0062,-1.796364E-08,-8.338403E-11,-1.668549e-08
-156.004,-5.767081E-08,-7.750800E-11,-6.608895e-08
-157.1421,-6.996313E-06,-3.590989E-11,-9.842266e-06
