Temperature: 80 C
Humidity: 4 %
Date: 2024-12-12 11:24:28.827477
voltage,pad,gr,totalCurrent
0.004345745,-2.084698E-08,+1.931513E-08,2.522262e-08
-1.991147,-1.064590E-08,-9.680440E-09,-2.084523e-08
-3.984692,-1.143125E-08,-9.960705E-09,-2.113387e-08
-6.001953,-1.212189E-08,-1.028655E-08,-2.248082e-08
-7.99322,-1.323317E-08,-1.051210E-08,-2.408399e-08
-9.987868,-1.468401E-08,-1.071366E-08,-2.521198e-08
-12.00331,-1.684089E-08,-1.090828E-08,-2.752392e-08
-13.98982,-2.021708E-08,-1.109316E-08,-3.048568e-08
-15.99035,-2.508601E-08,-1.129886E-08,-3.83694e-08
-18.00274,-3.662010E-08,-1.153977E-08,-4.914738e-08
-19.99732,-5.658098E-08,-1.179417E-08,-6.868768e-08
-21.99064,-8.545346E-08,-1.212552E-08,-9.851954e-08
-24.00453,-8.931791E-08,-1.245456E-08,-1.025267e-07
-25.99691,-9.227484E-08,-1.275400E-08,-1.059824e-07
-27.99204,-9.506301E-08,-1.299390E-08,-1.09204e-07
-30.00699,-9.790693E-08,-1.322681E-08,-1.118045e-07
-33.99352,-1.032782E-07,-1.369607E-08,-1.177794e-07
-37.99762,-1.093597E-07,-1.419098E-08,-1.242609e-07
-42.0061,-1.161228E-07,-1.488843E-08,-1.322545e-07
-45.99702,-1.236152E-07,-1.579344E-08,-1.398792e-07
-49.99829,-1.310369E-07,-1.716669E-08,-1.497622e-07
-54.01075,-1.392181E-07,-1.880799E-08,-1.591807e-07
-57.99894,-1.475025E-07,-1.963125E-08,-1.673865e-07
-62.00258,-1.562178E-07,-2.020630E-08,-1.771326e-07
-66.00951,-1.652161E-07,-2.078268E-08,-1.867215e-07
-69.99746,-1.747214E-07,-2.127295E-08,-1.969835e-07
-74.00478,-1.848629E-07,-2.169398E-08,-2.076561e-07
-77.99332,-1.954233E-07,-2.206185E-08,-2.181963e-07
-82.00471,-2.068738E-07,-2.241607E-08,-2.303142e-07
-86.008,-2.190131E-07,-2.275732E-08,-2.426253e-07
-89.9989,-2.319580E-07,-2.310018E-08,-2.561278e-07
-94.00482,-2.464470E-07,-2.342691E-08,-2.706062e-07
-98.01006,-2.618063E-07,-2.378359E-08,-2.862274e-07
-102.0008,-2.785780E-07,-2.414054E-08,-3.035459e-07
-106.0061,-2.969434E-07,-2.447130E-08,-3.223032e-07
-110.0128,-3.169882E-07,-2.477713E-08,-3.424353e-07
-114.0053,-3.389616E-07,-2.506855E-08,-3.646566e-07
-118.012,-3.635146E-07,-2.535891E-08,-3.895038e-07
-122.0161,-3.907195E-07,-2.561909E-08,-4.17286e-07
-126.0056,-4.210558E-07,-2.590958E-08,-4.482225e-07
-130.0136,-4.554708E-07,-2.618681E-08,-4.823417e-07
-134.0181,-4.950976E-07,-2.644524E-08,-5.220439e-07
-138.0115,-5.401694E-07,-2.652562E-08,-5.677746e-07
-142.0159,-5.927570E-07,-2.691634E-08,-6.200904e-07
-146.0279,-6.540283E-07,-2.720055E-08,-6.811935e-07
-150.0188,-7.268947E-07,-2.745748E-08,-7.563108e-07
-152.0352,-7.729692E-07,-2.765060E-08,-8.013299e-07
-154.0296,-8.204867E-07,-2.754633E-08,-8.475445e-07
-156.027,-8.744120E-07,-2.822183E-08,-9.042244e-07
-158.0525,-9.347689E-07,-2.822822E-08,-9.659866e-07
-159.557,-1.004002E-06,-2.841279E-08,-1.040726e-06
-160.2807,-1.080221E-06,-2.861871E-08,-1.109203e-06
-164.0186,-1.162230E-06,-2.881026E-08,-1.19399e-06
-166.0171,-1.272298E-06,-2.899004E-08,-1.304498e-06
-168.0079,-1.395869E-06,-2.910491E-08,-1.41184e-06
-170.0226,-1.532239E-06,-2.936637E-08,-1.570345e-06
-172.0158,-1.713520E-06,-2.952258E-08,-1.739798e-06
-174.0112,-1.928728E-06,-2.974546E-08,-1.95578e-06
-176.0258,-2.094449E-06,-2.991817E-08,-2.227082e-06
-178.0177,-2.452854E-06,-3.009634E-08,-2.570942e-06
-180.015,-2.928597E-06,-3.029753E-08,-3.048063e-06
-182.0241,-3.525649E-06,-3.049171E-08,-3.736777e-06
-184.0235,-4.664117E-06,-3.068010E-08,-4.782023e-06
-186.0201,-6.424407E-06,-3.081971E-08,-6.489823e-06
-188.0411,-1.010796E-05,-3.114248E-08,-1.033033e-05
-188.0834,-2.120300E-05,-3.149756E-08,-2.152786e-05
-192.0223,-7.742229E-05,-3.271617E-08,-8.264383e-05
-192.2368,-9.984131E-05,-3.328763E-08,-9.997848e-05
