Temperature: -40 C
Humidity: 18 %
Date: 2024-12-12 09:47:00.937677
voltage,pad,gr,totalCurrent
0.009028822,-6.477304E-11,+3.515050E-12,-2.862879e-10
-1.988909,+1.192745E-10,+6.184182E-12,-9.0055e-10
-3.983042,-2.818437E-11,-1.374819E-11,1.266795e-10
-5.999621,+5.578069E-11,-1.980920E-13,-1.315851e-10
-7.988801,+8.847537E-11,-8.795399E-12,-2.218536e-10
-9.985385,+7.604360E-11,+1.092849E-12,5.65622e-11
-11.99967,-4.419146E-11,-9.832583E-12,7.981968e-11
-13.98814,-2.405329E-11,-2.760627E-12,-3.00246e-10
-15.98827,+7.307919E-11,+1.103661E-11,-5.12358e-10
-17.99824,-3.649942E-11,-3.555462E-12,-3.353331e-10
-19.99392,-5.265738E-11,-1.023229E-11,3.143707e-10
-21.9863,+1.040776E-11,+2.039807E-11,-2.435295e-10
-23.99839,+5.918718E-12,-1.128441E-11,-2.983651e-10
-25.99466,+1.127147E-11,-1.027364E-11,-1.695933e-10
-27.98782,+1.656557E-12,+1.831337E-12,1.297483e-10
-30.00199,+1.250140E-11,-8.029267E-12,2.111487e-10
-33.98696,+3.165186E-12,+1.113078E-11,-2.408087e-10
-37.99249,+9.135201E-12,-2.072822E-11,1.674549e-10
-42.00143,+5.485704E-12,+1.480139E-11,-2.418483e-10
-45.9925,+1.142808E-11,-7.163217E-12,-1.695933e-10
-49.99589,+9.373583E-12,+7.285582E-12,-2.237351e-10
-54.00755,+3.639653E-12,-4.764935E-12,-1.456896e-10
-57.99323,+1.338469E-11,-7.302201E-12,6.39352e-11
-61.99611,+1.175283E-11,+7.297601E-14,-2.50558e-10
-66.00446,+1.087645E-11,-9.417923E-12,-2.232897e-10
-69.99113,+8.224267E-12,+8.101554E-14,4.354826e-11
-73.99845,+1.372788E-11,-2.999531E-12,1.58151e-10
-77.98674,+8.583570E-12,-1.993356E-12,-1.874596e-10
-81.99765,+1.350676E-11,+2.126500E-12,-2.211617e-10
-86.00104,+1.184727E-11,-2.457602E-11,1.717335e-11
-89.99116,+1.375321E-11,+1.800915E-11,-1.904832e-11
-92.00102,+4.847699E-12,-7.248209E-12,5.507778e-11
-93.99724,+1.300924E-11,-6.890992E-12,5.626529e-11
-95.99233,+1.052751E-11,+4.082400E-12,3.311452e-10
-98.00086,+8.607815E-13,+1.099639E-11,-2.214092e-10
-99.99977,+9.949388E-12,+1.481285E-11,-1.7083e-10
-101.9912,+8.575501E-12,-7.722575E-12,1.557263e-10
-104.0049,+8.217345E-12,-3.797805E-12,-8.833181e-11
-105.9965,+1.284572E-11,+8.198631E-12,-2.078485e-10
-107.9894,+6.602768E-12,+1.622551E-11,-5.489893e-12
-110.004,-1.512777E-12,-7.647915E-12,4.852112e-12
-111.9989,+8.042299E-12,-2.044908E-11,7.427756e-11
-113.9953,-2.493965E-13,+1.132370E-11,-2.002277e-10
-116.0047,+5.772450E-12,-1.661734E-11,-1.996338e-10
-118.0014,+9.436973E-13,+1.083674E-11,-2.655047e-10
-119.9921,-4.970047E-13,-7.728312E-12,-2.468947e-11
-122.0054,+2.364798E-12,-9.717689E-12,-2.202212e-10
-124.0015,-1.542722E-11,+1.283512E-11,-2.498162e-10
-125.9925,-9.697674E-12,-5.174972E-12,2.085744e-10
-128.0085,-5.395049E-12,+3.774593E-12,-3.51764e-10
-130.0009,-1.622763E-11,-6.769229E-12,1.35117e-11
-131.9955,-4.766582E-11,+1.888313E-11,1.110932e-10
-134.0045,-1.155727E-10,-7.196507E-12,-3.293448e-10
-135.9628,-4.884889E-06,+1.273060E-11,-1.510769e-06
