Temperature: 80 C
Humidity: 0 %
Date: 2024-11-25 14:45:32.530586
voltage,pad,gr,totalCurrent
0.003310695,-3.002436E-08,+2.757918E-08,-5.444952e-09
-1.991155,-2.519244E-08,-3.308581E-08,-5.950201e-08
-3.98318,-2.690599E-08,-3.340464E-08,-6.013031e-08
-6.000034,-2.820337E-08,-3.369583E-08,-6.251549e-08
-7.992169,-2.991052E-08,-3.389052E-08,-6.357165e-08
-9.987341,-3.215488E-08,-3.395949E-08,-6.640223e-08
-12.00042,-3.668479E-08,-3.399364E-08,-7.048126e-08
-13.98887,-4.334243E-08,-3.399688E-08,-7.752241e-08
-15.99202,-5.376472E-08,-3.398331E-08,-8.848944e-08
-18.00237,-7.131931E-08,-3.402311E-08,-1.057198e-07
-19.99822,-9.931897E-08,-3.406367E-08,-1.334642e-07
-21.9906,-1.214321E-07,-3.416447E-08,-1.560949e-07
-24.00179,-1.244539E-07,-3.433360E-08,-1.588445e-07
-25.99731,-1.270763E-07,-3.456231E-08,-1.620845e-07
-27.99134,-1.295963E-07,-3.478947E-08,-1.645043e-07
-30.0067,-1.322577E-07,-3.501375E-08,-1.675933e-07
-31.99628,-1.350806E-07,-3.516114E-08,-1.705582e-07
-33.99421,-1.379909E-07,-3.529575E-08,-1.736202e-07
-36.00389,-1.411739E-07,-3.537626E-08,-1.770312e-07
-37.99684,-1.444543E-07,-3.543571E-08,-1.802939e-07
-39.99751,-1.479572E-07,-3.547949E-08,-1.837239e-07
-42.0064,-1.516459E-07,-3.547288E-08,-1.872947e-07
-44.00018,-1.553778E-07,-3.546450E-08,-1.914253e-07
-45.99282,-1.592762E-07,-3.544894E-08,-1.953153e-07
-48.00945,-1.633363E-07,-3.542876E-08,-1.988953e-07
-49.99935,-1.673883E-07,-3.541468E-08,-2.030449e-07
-51.99351,-1.714811E-07,-3.540470E-08,-2.074926e-07
-54.01074,-1.757571E-07,-3.540202E-08,-2.11498e-07
-56.00166,-1.800183E-07,-3.540400E-08,-2.155229e-07
-57.99785,-1.843238E-07,-3.548797E-08,-2.202764e-07
-60.00906,-1.887767E-07,-3.565581E-08,-2.244947e-07
-62.00126,-1.932235E-07,-3.586279E-08,-2.294472e-07
-63.99665,-1.977750E-07,-3.603176E-08,-2.341609e-07
-66.00855,-2.024769E-07,-3.613712E-08,-2.389672e-07
-68.00192,-2.072091E-07,-3.621122E-08,-2.434727e-07
-69.99563,-2.120357E-07,-3.624699E-08,-2.48643e-07
-72.01118,-2.170767E-07,-3.629253E-08,-2.538519e-07
-74.0037,-2.221976E-07,-3.632203E-08,-2.586933e-07
-76.0011,-2.274825E-07,-3.636195E-08,-2.639852e-07
-77.99242,-2.328735E-07,-3.637697E-08,-2.696408e-07
-80.00504,-2.385484E-07,-3.640028E-08,-2.750575e-07
-82.00235,-2.443542E-07,-3.641530E-08,-2.808221e-07
-83.99536,-2.502364E-07,-3.643525E-08,-2.870329e-07
-86.00858,-2.564750E-07,-3.644725E-08,-2.93244e-07
-88.00226,-2.628275E-07,-3.646149E-08,-2.995884e-07
-89.9969,-2.694498E-07,-3.645257E-08,-3.063564e-07
-92.00701,-2.763074E-07,-3.648891E-08,-3.130128e-07
-94.00463,-2.834231E-07,-3.648392E-08,-3.204304e-07
-96.00044,-2.907450E-07,-3.648972E-08,-3.274932e-07
-98.00916,-2.984459E-07,-3.649298E-08,-3.351936e-07
-100.0089,-3.064472E-07,-3.650679E-08,-3.432245e-07
-101.9991,-3.146775E-07,-3.649891E-08,-3.51342e-07
-104.0118,-3.234371E-07,-3.651297E-08,-3.600313e-07
-106.0048,-3.323906E-07,-3.651121E-08,-3.694222e-07
-107.9987,-3.417584E-07,-3.652702E-08,-3.788862e-07
-110.0133,-3.516524E-07,-3.651457E-08,-3.88266e-07
-112.007,-3.619546E-07,-3.651308E-08,-3.987237e-07
-114.0039,-3.727249E-07,-3.652073E-08,-4.093031e-07
-116.014,-3.840876E-07,-3.651994E-08,-4.208516e-07
-118.012,-3.960310E-07,-3.651574E-08,-4.325995e-07
-120.0033,-4.085371E-07,-3.652666E-08,-4.453503e-07
-122.0163,-4.217826E-07,-3.652421E-08,-4.585281e-07
-124.0126,-4.356819E-07,-3.653213E-08,-4.725102e-07
-126.0025,-4.503913E-07,-3.653396E-08,-4.871511e-07
-128.0193,-4.661055E-07,-3.654920E-08,-5.03213e-07
-130.0125,-4.826076E-07,-3.655220E-08,-5.197227e-07
-132.0068,-5.001863E-07,-3.655791E-08,-5.375942e-07
-134.0159,-5.190123E-07,-3.657277E-08,-5.560275e-07
-136.0136,-5.390132E-07,-3.657892E-08,-5.758401e-07
-138.0087,-5.604822E-07,-3.659392E-08,-5.973608e-07
-140.0196,-5.835489E-07,-3.659528E-08,-6.204431e-07
-142.0165,-6.082329E-07,-3.661817E-08,-6.452671e-07
-144.0082,-6.347096E-07,-3.662468E-08,-6.714143e-07
-146.0262,-6.638306E-07,-3.663746E-08,-7.008938e-07
-148.0259,-6.950485E-07,-3.664663E-08,-7.320277e-07
-150.0183,-7.289496E-07,-3.666046E-08,-7.661761e-07
-152.0337,-7.664947E-07,-3.667624E-08,-8.03848e-07
-154.0272,-8.071641E-07,-3.669285E-08,-8.448213e-07
-156.0252,-8.522821E-07,-3.670389E-08,-8.902764e-07
-158.0363,-9.026262E-07,-3.673606E-08,-9.412204e-07
-159.9579,-9.584425E-07,-3.674479E-08,-9.987297e-07
-161.021,-1.020715E-06,-3.676207E-08,-1.057425e-06
-164.0167,-1.091910E-06,-3.678695E-08,-1.128856e-06
-166.0147,-1.172652E-06,-3.681563E-08,-1.209707e-06
-168.0055,-1.265346E-06,-3.684178E-08,-1.302287e-06
-170.0212,-1.374311E-06,-3.687706E-08,-1.411383e-06
-172.0149,-1.501146E-06,-3.690960E-08,-1.537992e-06
-174.0097,-1.652654E-06,-3.694908E-08,-1.689561e-06
-176.0215,-1.838371E-06,-3.698878E-08,-1.875067e-06
-178.015,-2.066749E-06,-3.702749E-08,-2.103355e-06
-180.0105,-2.355049E-06,-3.706976E-08,-2.393259e-06
-182.0207,-2.740347E-06,-3.711540E-08,-2.779007e-06
-184.0219,-3.266438E-06,-3.717930E-08,-3.305384e-06
-186.0137,-4.029840E-06,-3.724468E-08,-4.06848e-06
-188.0311,-5.252063E-06,-3.732121E-08,-5.290139e-06
-190.0291,-7.441283E-06,-3.742261E-08,-7.478797e-06
