Temperature: -20 C
Humidity: 23 %
Date: 2024-12-04 16:35:59.726788
voltage,pad,gr,totalCurrent
0.005489118,+1.884146E-10,+7.781793E-13,-6.479617e-10
-1.993611,-9.178770E-11,+2.843078E-13,-2.300225e-10
-3.988845,-1.057140E-10,-5.451894E-14,-6.655791e-10
-6.004735,+7.887275E-11,+8.872897E-13,-5.049389e-10
-7.992808,-5.201486E-11,-4.301226E-13,-7.625667e-11
-9.99039,+2.506051E-11,-3.612044E-13,1.66466e-10
-12.0021,+1.063098E-10,-3.738395E-13,1.965526e-10
-13.99112,-4.948919E-11,-1.257140E-12,3.340481e-11
-15.99204,-1.012408E-11,+6.047496E-13,-5.943018e-11
-18.0037,+1.969494E-11,-3.780693E-12,-3.011871e-10
-19.9959,-4.275979E-11,-7.781581E-13,-4.057614e-10
-21.98934,-9.527495E-12,-4.151700E-12,-1.452456e-10
-24.00397,-4.601669E-13,-4.101160E-12,-1.82776e-12
-25.99864,-6.670131E-12,+1.668294E-12,-5.324399e-11
-27.99256,-6.341892E-12,-3.549814E-12,-2.175016e-10
-30.00705,-3.725234E-12,-2.078413E-12,-3.411226e-12
-33.99599,-8.486357E-12,-2.068074E-12,-1.643483e-10
-37.99706,-2.601175E-12,-1.973887E-12,3.615299e-12
-42.00698,-9.025350E-12,-3.140900E-12,-8.684771e-11
-45.99538,-3.235759E-12,-1.584499E-12,-8.427403e-11
-49.99863,-1.248506E-11,-2.324220E-12,1.623602e-10
-54.00843,-1.315879E-11,-1.901522E-12,-2.303687e-10
-57.99706,-1.557851E-11,+2.111627E-12,-1.784041e-10
-62.00114,-9.742851E-12,+1.545229E-13,1.415275e-10
-66.00694,-1.225471E-11,-1.682133E-12,1.51869e-10
-69.99392,-1.593323E-11,-2.864077E-12,1.368751e-10
-74.00208,-1.487712E-11,-2.207058E-12,-2.116613e-10
-77.9892,-1.472854E-11,-3.447582E-12,6.980409e-12
-82.00227,-2.289638E-11,-1.210043E-12,2.405231e-11
-86.00668,-2.106174E-11,+7.104136E-13,-1.567767e-10
-89.9948,-2.158229E-11,-4.557160E-12,3.236539e-11
-94.00125,-2.564432E-11,-3.709470E-12,8.249235e-11
-98.00558,-2.407112E-11,-1.558079E-12,-1.362384e-10
-101.9962,-3.360370E-11,-2.746913E-12,-2.919244e-11
-104.0083,-3.760817E-11,+7.483155E-13,-3.136971e-11
-106.0012,-3.285855E-11,+1.524724E-12,-2.587701e-11
-107.9954,-3.832568E-11,+9.895067E-13,1.511771e-10
-110.0089,-4.239229E-11,-3.104138E-12,-1.624678e-10
-112.0041,-4.304300E-11,-1.685576E-12,1.737901e-10
-113.9991,-4.977005E-11,+9.539024E-13,-3.394288e-11
-116.0068,-5.494346E-11,-1.193962E-12,1.045622e-10
-118.0048,-4.971706E-11,-8.080216E-13,-2.344269e-10
-119.9972,-5.374797E-11,+7.507477E-15,6.06207e-11
-122.01,-6.699475E-11,-2.606779E-12,1.07185e-10
-124.0061,-6.796223E-11,-1.107813E-12,-2.164122e-10
-125.9959,-7.689363E-11,-3.152377E-12,-2.866386e-10
-128.0128,-8.810190E-11,+8.700587E-13,-2.682275e-10
-130.0049,-1.019682E-10,-2.707857E-12,-9.060867e-11
-131.9992,-1.174345E-10,-2.116312E-12,-9.372679e-11
-134.0093,-1.447525E-10,-2.288606E-12,4.81016e-11
-136.0057,-1.743237E-10,-2.409212E-12,-5.908378e-11
-138.0017,-2.037874E-10,-1.977327E-12,-2.615468e-10
-140.01,-2.971278E-10,+1.732607E-12,-4.379787e-10
-142.0076,-4.501202E-10,+6.231237E-13,-5.001856e-10
-143.9981,-9.312545E-10,-1.971584E-12,-9.903842e-10
-146.0177,-1.093089E-08,-2.567723E-12,-1.622351e-08
-146.434,-4.991042E-06,+3.061290E-13,-4.996977e-06
