Temperature: 120 C
Humidity: 2 %
Date: 2024-12-04 18:23:49.717850
voltage,pad,gr,totalCurrent
-0.0007733032,-8.711975E-08,-1.076759E-07,-1.843502e-07
-2.008281,-1.780391E-07,-4.011795E-07,-5.779536e-07
-4.002607,-1.851411E-07,-4.097665E-07,-5.935439e-07
-6.019058,-1.933123E-07,-4.186469E-07,-6.104052e-07
-8.008829,-2.049766E-07,-4.263262E-07,-6.301647e-07
-10.00494,-2.221059E-07,-4.331743E-07,-6.531291e-07
-12.02157,-2.489885E-07,-4.386106E-07,-6.861702e-07
-14.01086,-2.917553E-07,-4.436149E-07,-7.330533e-07
-16.01126,-3.594855E-07,-4.487438E-07,-8.060843e-07
-18.03138,-4.654200E-07,-4.548083E-07,-9.181671e-07
-19.29919,-6.286921E-07,-4.605229E-07,-1.084227e-06
-21.99627,-7.533264E-07,-4.665854E-07,-1.214372e-06
-24.0087,-7.869453E-07,-4.736690E-07,-1.255548e-06
-26.00344,-8.184240E-07,-4.818843E-07,-1.29521e-06
-27.99802,-8.500489E-07,-4.917825E-07,-1.336774e-06
-30.01098,-8.817203E-07,-5.015173E-07,-1.378362e-06
-33.99887,-9.329392E-07,-5.141467E-07,-1.442065e-06
-38.00216,-9.887477E-07,-5.230832E-07,-1.506863e-06
-42.01117,-1.049427E-06,-5.300828E-07,-1.574141e-06
-46.0011,-1.113750E-06,-5.359813E-07,-1.644433e-06
-50.00422,-1.181288E-06,-5.414527E-07,-1.71707e-06
-54.01568,-1.251488E-06,-5.470777E-07,-1.793327e-06
-58.00301,-1.323697E-06,-5.537520E-07,-1.872709e-06
-62.0078,-1.399529E-06,-5.652631E-07,-1.959293e-06
-66.01424,-1.479186E-06,-5.753688E-07,-2.048409e-06
-70.00144,-1.561710E-06,-5.835095E-07,-2.139514e-06
-74.00944,-1.649283E-06,-5.906830E-07,-2.233791e-06
-77.99846,-1.741548E-06,-5.974126E-07,-2.333221e-06
-82.00888,-1.840007E-06,-6.038265E-07,-2.437866e-06
-86.01392,-1.944126E-06,-6.101789E-07,-2.547882e-06
-90.00278,-2.055301E-06,-6.166026E-07,-2.665965e-06
-94.00996,-2.172912E-06,-6.221774E-07,-2.790221e-06
-98.01462,-2.300429E-06,-6.281104E-07,-2.923874e-06
-102.0041,-2.437318E-06,-6.334720E-07,-3.066416e-06
-106.0098,-2.584633E-06,-6.390405E-07,-3.219606e-06
-110.0182,-2.743669E-06,-6.446159E-07,-3.383853e-06
-114.0083,-2.915720E-06,-6.498267E-07,-3.56071e-06
-118.0157,-3.104742E-06,-6.554519E-07,-3.755057e-06
-122.0203,-3.310033E-06,-6.605288E-07,-3.965276e-06
-126.0072,-3.534896E-06,-6.658094E-07,-4.195183e-06
-130.016,-3.782585E-06,-6.709514E-07,-4.447334e-06
-134.0214,-4.057326E-06,-6.761404E-07,-4.726956e-06
-138.0147,-4.363679E-06,-6.814012E-07,-5.038826e-06
-142.0204,-4.706434E-06,-6.863944E-07,-5.385971e-06
-146.0298,-5.094172E-06,-6.913870E-07,-5.778362e-06
-150.0193,-5.533202E-06,-6.966005E-07,-6.222804e-06
-154.0271,-6.039038E-06,-7.015731E-07,-6.731027e-06
-158.0349,-6.626595E-06,-7.069676E-07,-7.321557e-06
-162.0262,-7.311343E-06,-7.121017E-07,-8.013038e-06
-166.0352,-8.127873E-06,-7.174572E-07,-8.833325e-06
-170.0428,-9.115531E-06,-7.230425E-07,-9.824892e-06
-172.042,-9.718061E-06,-7.273224E-07,-1.044415e-05
-172.0779,-1.038793E-05,-7.319097E-07,-1.110657e-05
-176.0269,-1.114370E-05,-7.363763E-07,-1.186698e-05
-178.0193,-1.199078E-05,-7.406399E-07,-1.271441e-05
-180.0147,-1.295007E-05,-7.447443E-07,-1.367891e-05
-182.0234,-1.406028E-05,-7.490650E-07,-1.479355e-05
-184.0206,-1.534367E-05,-7.537379E-07,-1.60801e-05
-186.0151,-1.684355E-05,-7.582530E-07,-1.758101e-05
-188.0281,-1.864276E-05,-7.629333E-07,-1.938258e-05
-190.0239,-2.080068E-05,-7.679510E-07,-2.154392e-05
-192.0146,-2.345356E-05,-7.730876E-07,-2.419491e-05
-194.0142,-2.680089E-05,-7.784735E-07,-2.754882e-05
-196.0258,-3.117657E-05,-7.841385E-07,-3.192574e-05
-198.0222,-3.702992E-05,-7.905129E-07,-3.778201e-05
-200.0158,-4.529130E-05,-7.977812E-07,-4.604779e-05
-202.0321,-5.795048E-05,-8.068081E-07,-5.870367e-05
-204.0298,-7.885586E-05,-8.189765E-07,-7.96331e-05
-205.2131,-9.914202E-05,-8.312938E-07,-9.997906e-05
