Temperature: 100 C
Humidity: 1 %
Date: 2024-12-12 14:25:49.960680
voltage,pad,gr,totalCurrent
0.003963932,+1.314199E-07,-2.037024E-07,-6.924588e-08
-1.998508,-1.453205E-07,-2.090836E-07,-3.569107e-07
-3.991398,-1.508193E-07,-2.115894E-07,-3.644102e-07
-6.008877,-1.563156E-07,-2.142479E-07,-3.726868e-07
-7.999595,-1.634681E-07,-2.159336E-07,-3.810724e-07
-9.99479,-1.752907E-07,-2.166524E-07,-3.939443e-07
-12.01007,-1.939823E-07,-2.168183E-07,-4.125031e-07
-13.99821,-2.244843E-07,-2.166879E-07,-4.431929e-07
-16.00014,-2.743222E-07,-2.168983E-07,-4.934489e-07
-18.01128,-3.552569E-07,-2.172772E-07,-5.749955e-07
-20.01077,-4.875952E-07,-2.177738E-07,-7.077055e-07
-22.00719,-6.140925E-07,-2.188212E-07,-8.355258e-07
-24.02036,-6.319732E-07,-2.205316E-07,-8.550908e-07
-26.01479,-6.458046E-07,-2.232086E-07,-8.720185e-07
-28.00974,-6.589327E-07,-2.262408E-07,-8.882041e-07
-30.02322,-6.718275E-07,-2.287526E-07,-9.037014e-07
-33.59397,-7.006113E-07,-2.324580E-07,-9.363541e-07
-36.89956,-7.328306E-07,-2.356813E-07,-9.717937e-07
-39.99393,-7.681754E-07,-2.394359E-07,-1.014121e-06
-43.01526,-8.061309E-07,-2.441814E-07,-1.052101e-06
-49.9992,-8.463514E-07,-2.508846E-07,-1.098901e-06
-54.01019,-8.881141E-07,-2.620308E-07,-1.151566e-06
-57.9973,-9.308990E-07,-2.830221E-07,-1.215035e-06
-62.002,-9.751833E-07,-2.935213E-07,-1.2702e-06
-66.00843,-1.021257E-06,-2.989505E-07,-1.321268e-06
-69.99571,-1.069341E-06,-3.028265E-07,-1.373393e-06
-74.00293,-1.120022E-06,-3.071755E-07,-1.428395e-06
-77.99291,-1.173438E-06,-3.108395E-07,-1.485622e-06
-82.00311,-1.230058E-06,-3.137003E-07,-1.544777e-06
-86.00732,-1.290372E-06,-3.169906E-07,-1.60844e-06
-89.99722,-1.354550E-06,-3.196545E-07,-1.675335e-06
-94.00417,-1.423271E-06,-3.215464E-07,-1.745747e-06
-98.00819,-1.496985E-06,-3.231065E-07,-1.82154e-06
-101.9977,-1.576181E-06,-3.243757E-07,-1.902019e-06
-106.0036,-1.661741E-06,-3.254235E-07,-1.988708e-06
-110.0116,-1.754523E-06,-3.263496E-07,-2.082308e-06
-114.0025,-1.854954E-06,-3.271973E-07,-2.183943e-06
-118.0088,-1.964988E-06,-3.281725E-07,-2.294658e-06
-122.0126,-2.085492E-06,-3.292530E-07,-2.416415e-06
-126.0006,-2.118149E-06,-3.300669E-07,-2.549602e-06
-130.0085,-2.265667E-06,-3.307855E-07,-2.697922e-06
-134.0133,-2.429755E-06,-3.313400E-07,-2.862341e-06
-138.0061,-2.613253E-06,-3.317541E-07,-3.046556e-06
-142.0122,-2.821875E-06,-3.321460E-07,-3.255145e-06
-146.0206,-3.059745E-06,-3.325009E-07,-3.493811e-06
-150.012,-3.332893E-06,-3.329121E-07,-3.767053e-06
-154.0174,-3.652402E-06,-3.333851E-07,-4.087132e-06
-158.0247,-4.029394E-06,-3.338743E-07,-4.464679e-06
-162.0158,-4.479612E-06,-3.343101E-07,-4.915296e-06
-164.0271,-4.739195E-06,-3.342440E-07,-5.175358e-06
-166.0255,-5.026645E-06,-3.341250E-07,-5.462247e-06
-168.0173,-5.346353E-06,-3.340170E-07,-5.782216e-06
-170.0321,-5.709892E-06,-3.338407E-07,-6.144817e-06
-172.0255,-6.116880E-06,-3.337398E-07,-6.552556e-06
-174.0206,-6.582360E-06,-3.336260E-07,-7.017613e-06
-176.0373,-7.123504E-06,-3.335178E-07,-7.558867e-06
-178.0292,-7.747360E-06,-3.334230E-07,-8.182938e-06
-180.0267,-8.485124E-06,-3.333467E-07,-8.91973e-06
-182.0371,-9.373055E-06,-3.333433E-07,-9.808055e-06
-183.3506,-1.044487E-05,-3.333394E-07,-1.08795e-05
-186.0081,-1.177667E-05,-3.334531E-07,-1.221086e-05
-188.0219,-1.349580E-05,-3.335991E-07,-1.393066e-05
-190.0196,-1.574507E-05,-3.339098E-07,-1.618052e-05
-192.0094,-1.883319E-05,-3.343553E-07,-1.926626e-05
-194.0077,-2.334671E-05,-3.351287E-07,-2.378104e-05
-196.0195,-3.055909E-05,-3.363093E-07,-3.099369e-05
-198.0185,-4.341885E-05,-3.386071E-07,-4.385467e-05
-200.0158,-7.141869E-05,-3.435678E-07,-7.192088e-05
-201.083,-1.543621E-04,-3.577417E-07,-0.0001615114
-204.0163,-4.577401E-04,-4.037165E-07,-0.000259381
-205.2184,-8.651304E-04,-5.146368E-07,-0.0009136858
-206.255,-9.892356E-04,-5.659810E-07,-0.0009997992
