Temperature: -20 C
Humidity: 10 %
Date: 2024-12-12 10:07:49.888341
voltage,pad,gr,totalCurrent
0.007775612,+1.343879E-10,+4.879379E-12,-5.946579e-10
-1.989293,-1.639780E-11,+6.651488E-12,2.242618e-10
-3.982434,-1.087679E-11,-6.214360E-12,-8.936734e-10
-6.000979,+1.357801E-10,+1.818570E-11,-6.496386e-10
-7.990173,+1.116263E-10,+6.897111E-13,-4.606412e-10
-9.985946,+3.407410E-11,-1.236406E-12,-1.679106e-10
-12.00214,+8.545623E-11,-3.449723E-12,2.147855e-11
-13.98872,+1.978964E-11,-3.468099E-12,-4.116952e-10
-15.98767,-2.438332E-11,-2.630781E-12,2.533805e-11
-17.99807,-5.623325E-11,+1.054599E-11,-4.247609e-10
-19.99574,-2.249345E-11,-1.122906E-11,-4.068951e-10
-21.98675,+1.243098E-12,-7.661570E-12,-2.179939e-10
-24.0008,-1.030672E-11,-1.393856E-11,-1.844894e-10
-25.99413,+8.490121E-12,+2.593895E-12,3.667004e-11
-27.98661,-8.124354E-12,-5.438102E-13,6.314361e-11
-30.00164,+8.108938E-12,-1.970348E-12,5.092145e-11
-33.98809,-4.336533E-13,+9.949930E-12,1.031756e-10
-37.99254,-2.735746E-13,-3.675991E-12,-1.746415e-10
-42.00166,+2.104496E-12,-9.220194E-12,-2.740161e-10
-45.98972,-2.747314E-12,+5.632778E-12,2.10334e-11
-49.9952,-8.822245E-12,-2.789285E-12,1.238589e-10
-54.00624,-7.235275E-12,-3.269392E-12,-3.216149e-11
-57.99299,-2.540014E-12,-3.101698E-12,1.766582e-10
-61.9963,-1.519431E-11,-5.169146E-12,4.231102e-11
-66.00491,-1.474055E-11,-1.107629E-11,-4.121782e-11
-69.99142,-1.770949E-11,-4.274397E-12,9.600014e-11
-73.99813,-2.773797E-12,+1.682995E-13,1.66514e-10
-77.98875,-1.995521E-11,-2.303434E-12,7.313933e-11
-81.99929,-9.791927E-12,-2.650305E-12,2.464548e-11
-86.00282,-1.113475E-11,-1.224670E-11,-8.902459e-11
-89.99245,-1.225415E-11,-3.725377E-12,-2.959393e-10
-93.99881,-1.311674E-11,-4.776327E-12,2.048148e-10
-98.00143,-2.165273E-11,-8.993910E-12,2.230242e-10
-101.9916,-3.095803E-11,-7.939514E-12,-4.111881e-11
-104.0061,-2.864669E-11,-1.291719E-13,-3.532858e-11
-105.9963,-2.974187E-11,-9.987439E-12,-1.378707e-10
-107.9904,-3.257377E-11,-7.356039E-12,-2.959396e-10
-110.0038,-3.922453E-11,-1.896836E-12,-3.750612e-11
-111.9995,-3.736692E-11,+2.244057E-14,4.033151e-11
-113.9953,-6.803867E-11,-2.286206E-12,2.449702e-11
-116.005,-6.282173E-11,-5.456287E-12,-1.031293e-10
-118.0021,-6.701260E-11,-1.522610E-11,-3.971957e-10
-119.9939,-6.425092E-11,+2.043555E-11,-8.843087e-11
-122.0073,-6.663827E-11,+1.332859E-12,-1.096616e-10
-124.0016,-9.352692E-11,-5.518303E-12,-9.125169e-11
-125.994,-1.146906E-10,+3.339258E-12,-3.431534e-10
-128.0093,-1.258132E-10,+4.276415E-12,-1.689005e-10
-130.0012,-1.302747E-10,-2.231071E-12,-3.369169e-10
-131.9963,-1.607680E-10,-7.321577E-12,8.085846e-11
-134.0044,-2.116475E-10,-1.091203E-11,-1.288139e-10
-136.0029,-2.395761E-10,+8.675094E-12,-1.842921e-10
-137.9983,-3.238868E-10,-1.642176E-11,-6.309342e-10
-140.0077,-4.907092E-10,-1.990081E-11,-6.087638e-10
-142.0045,-8.225742E-10,-4.937124E-12,-1.182594e-09
-143.9938,-2.445333E-09,+6.053112E-12,-2.211138e-09
-145.4655,-4.898730E-06,-1.440486E-11,-4.99694e-06
