Temperature: 20 C
Humidity: 13 %
Date: 2024-12-12 10:38:02.331657
voltage,pad,gr,totalCurrent
0.004780449,+1.362640E-10,+5.326075E-12,-7.39467e-10
-1.991795,-1.047771E-10,-1.922755E-11,5.990444e-12
-3.984961,+8.991501E-11,-1.072586E-11,9.768296e-11
-5.999871,+1.350860E-11,-3.677094E-12,-4.63661e-10
-7.99052,-3.779368E-11,-1.529141E-11,-4.735587e-10
-9.985515,-6.877139E-11,-1.914046E-12,-8.165069e-11
-12.00162,-4.723590E-11,+3.471294E-12,-5.08201e-10
-13.98945,+1.309288E-11,-1.752537E-11,-1.650899e-10
-15.99015,-1.597143E-11,-5.393052E-12,-2.493686e-11
-18.00114,-1.323264E-10,-2.010391E-11,-2.409564e-11
-19.99691,-1.351997E-10,-3.630792E-11,-5.655116e-10
-21.98866,-5.700150E-10,-3.141729E-11,-8.906554e-10
-24.0011,-6.094531E-10,-2.211735E-11,-6.833464e-10
-25.99636,-6.326301E-10,-1.969616E-11,-4.847428e-10
-27.98898,-6.575076E-10,-2.938661E-11,-7.139796e-10
-30.00309,-6.796086E-10,-2.254462E-11,-8.297834e-10
-33.99048,-7.248731E-10,-3.460454E-11,-9.044625e-10
-37.99454,-7.754480E-10,-3.630557E-11,-1.033532e-09
-42.00348,-8.401891E-10,-2.831156E-11,-8.206311e-10
-45.99361,-9.075652E-10,-5.331703E-11,-1.083417e-09
-49.99683,-9.793963E-10,-6.034393E-11,-1.029573e-09
-54.00953,-1.048520E-09,-6.772578E-11,-1.199226e-09
-57.99337,-1.126269E-09,-5.625846E-11,-1.227283e-09
-61.99837,-1.210990E-09,-5.325842E-11,-1.141869e-09
-66.00512,-1.295811E-09,-5.996837E-11,-1.625928e-09
-69.99216,-1.385718E-09,-6.034054E-11,-1.368329e-09
-73.99909,-1.490227E-09,-7.582432E-11,-1.693284e-09
-77.98837,-1.597588E-09,-8.089645E-11,-1.645524e-09
-81.99958,-1.722926E-09,-8.821166E-11,-1.947761e-09
-86.00323,-1.849435E-09,-7.422554E-11,-1.803886e-09
-89.99363,-2.006340E-09,-7.140234E-11,-2.132158e-09
-93.9995,-2.160815E-09,-7.304478E-11,-2.388016e-09
-98.00499,-2.339053E-09,-9.464473E-11,-2.6315e-09
-101.994,-2.557415E-09,-7.423703E-11,-2.774883e-09
-105.999,-2.788505E-09,-7.708201E-11,-2.639825e-09
-110.0073,-3.051710E-09,-8.883068E-11,-2.94858e-09
-113.998,-3.359678E-09,-1.017074E-10,-3.62065e-09
-118.0042,-3.734856E-09,-8.699867E-11,-3.702611e-09
-122.0078,-4.177146E-09,-8.552047E-11,-4.098414e-09
-124.0047,-4.424507E-09,-7.819953E-11,-4.650495e-09
-125.9963,-4.720662E-09,-7.300341E-11,-4.796487e-09
-128.0101,-5.049815E-09,-1.052541E-10,-5.254408e-09
-130.0029,-5.400980E-09,-1.152465E-10,-5.790622e-09
-131.9988,-5.820089E-09,-1.174966E-10,-6.11172e-09
-134.007,-6.265498E-09,-1.008355E-10,-6.310521e-09
-136.0036,-6.795227E-09,-1.101585E-10,-7.170203e-09
-137.9989,-7.406131E-09,-1.068620E-10,-7.589934e-09
-140.0084,-8.106093E-09,-1.096691E-10,-8.530066e-09
-142.0045,-8.942878E-09,-9.108989E-11,-8.920128e-09
-143.996,-9.958755E-09,-8.879962E-11,-1.002507e-08
-146.013,-1.121381E-08,-9.909539E-11,-1.156846e-08
-148.0117,-1.277737E-08,-1.174794E-10,-1.301296e-08
-150.0037,-1.478579E-08,-1.367615E-10,-1.484227e-08
-152.0185,-1.750953E-08,-7.528789E-11,-1.74909e-08
-154.0097,-2.026226E-08,-1.001647E-10,-2.123628e-08
-156.0069,-2.610021E-08,-1.233186E-10,-2.71642e-08
-158.0157,-3.596804E-08,-6.806342E-11,-3.713083e-08
-160.0142,-5.585981E-08,-1.142588E-10,-5.731464e-08
-162.0098,-1.145548E-07,-1.269999E-10,-1.160457e-07
-164.0288,-6.879660E-07,-1.014558E-10,-6.938599e-07
-164.2069,-9.897560E-06,-1.220977E-10,-9.997835e-06
