Temperature: 21 C
Humidity: 20 %
Date: 2024-12-10 14:29:21.496431
voltage,pad,gr,totalCurrent
0.005325094,-2.468501E-07,+4.996929E-07,1.77774e-08
-1.99016,-2.319360E-09,+1.045471E-10,-1.888052e-09
-3.981962,-2.187872E-09,+2.519033E-11,-4.931535e-10
-6.001037,-1.542619E-09,-4.917143E-11,2.16541e-10
-7.987909,-3.224446E-09,+5.186040E-11,1.016683e-09
-9.977728,+3.826099E-09,-1.214715E-10,-5.940128e-10
-11.99813,+4.521915E-09,-9.289715E-11,-5.173532e-10
-13.98982,-1.017121E-09,-1.058905E-10,-9.43786e-09
-15.99123,-4.469060E-09,-4.358729E-11,-3.400413e-09
-18.00043,-1.067505E-09,+8.194694E-12,8.646254e-10
-19.99356,+4.190681E-10,-4.815159E-11,-1.485171e-09
-21.98714,-7.196593E-10,-5.282379E-11,-1.377428e-09
-23.99935,-1.528686E-09,-3.892427E-11,-3.090537e-10
-25.99364,-9.782991E-10,+1.028738E-10,5.362066e-10
-27.98787,-8.960229E-10,-1.159414E-10,-1.062725e-09
-30.00029,-1.167607E-09,-1.166006E-10,-1.050205e-09
-31.99088,-1.118748E-09,-6.012395E-11,-9.997316e-10
-33.98903,-1.366445E-09,-3.559789E-10,-1.046939e-09
-35.99868,-1.457546E-09,-1.127232E-10,-1.520608e-09
-37.99441,-9.620300E-10,-5.624072E-11,1.58896e-09
-39.99252,-1.639791E-09,-9.042566E-11,-1.236535e-09
-42.00191,-1.214451E-09,-4.792876E-11,-1.44983e-09
-43.99827,-1.328741E-09,+5.850528E-11,-4.434687e-10
-45.99163,-1.512878E-09,-3.049064E-11,-1.714952e-09
-48.00424,-1.556979E-09,+1.062974E-10,-3.18473e-09
-49.99347,-1.627921E-09,-9.246891E-11,-9.85674e-10
-51.98909,-1.693789E-09,-7.969951E-11,-1.780671e-09
-54.00624,-1.855253E-09,-2.537047E-11,-1.838925e-09
-55.99595,-1.614245E-09,-1.055048E-10,-3.805622e-09
-57.9922,-1.677104E-09,-1.013609E-10,-2.70057e-10
-60.00346,-1.780133E-09,-1.392074E-10,-1.494226e-09
-61.99726,-2.096510E-09,-3.421191E-11,-1.923444e-09
-63.99219,-1.900527E-09,-8.893376E-11,-1.72994e-09
-66.00269,-1.931945E-09,-2.751136E-11,-3.041077e-09
-67.99809,-2.010680E-09,-1.208745E-10,-2.352874e-09
-69.98958,-2.049114E-09,-1.430286E-10,-2.39741e-09
-72.005,-1.535574E-09,-1.275061E-10,-4.926171e-09
-73.99765,-2.178224E-09,-1.104917E-10,-2.165445e-09
-75.99429,-2.578477E-09,-1.432835E-10,-2.445419e-09
-77.98746,-2.308824E-09,-1.819064E-10,-2.555731e-09
-79.99869,-2.151934E-09,-1.274108E-10,-2.567946e-09
-81.99651,-2.251896E-09,-1.842219E-10,-2.864533e-09
-83.98876,-2.529608E-09,-1.130920E-10,-3.182165e-09
-86.00196,-2.661611E-09,-1.040105E-10,-2.953957e-09
-87.99815,-2.753523E-09,-1.846079E-10,-2.182867e-09
-89.9922,-2.776094E-09,-1.872357E-10,-3.201073e-09
-92.00113,-3.040204E-09,-1.344628E-10,-3.271988e-09
-93.99767,-3.101129E-09,-1.163505E-10,-3.524469e-09
-95.9911,-3.154291E-09,-1.018561E-10,-3.927143e-09
-98.00253,-2.914044E-09,-5.121483E-11,-3.769957e-09
-99.99958,-3.607761E-09,-9.806921E-11,-3.600926e-09
-101.9913,-3.466774E-09,-1.135652E-10,-3.711315e-09
-104.0047,-3.693633E-09,-6.012400E-11,-4.138154e-09
-105.9958,-3.776489E-09,-1.121296E-10,-4.302001e-09
-107.9884,-3.871316E-09,-7.336088E-11,-4.772308e-09
-110.0048,-4.407057E-09,-7.082834E-11,-4.56639e-09
-111.9985,-4.474291E-09,-1.170489E-10,-4.832053e-09
-113.9949,-4.608394E-09,-9.537952E-12,-4.920981e-09
-116.0041,-4.781525E-09,-1.317972E-10,-4.884119e-09
-118.0009,-5.404656E-09,+5.024814E-11,-5.053413e-09
-119.9919,-5.766220E-09,-6.322046E-11,-5.70722e-09
-122.0059,-5.918390E-09,-2.769881E-10,-4.500555e-09
-124.0038,-6.285316E-09,-1.685410E-10,-6.055105e-09
-125.9914,-6.342543E-09,-1.620127E-10,-6.398656e-09
-128.0074,-6.581520E-09,-2.837091E-10,-8.280747e-09
-129.9993,-7.025775E-09,-3.912880E-11,-7.370151e-09
-131.9952,-7.545474E-09,-2.128286E-10,-7.220564e-09
-134.0054,-7.837469E-09,-1.305362E-10,-8.569057e-09
-135.9985,-8.692662E-09,-8.342551E-11,-8.643798e-09
-137.996,-9.243042E-09,-7.967324E-11,-1.065212e-08
-140.0068,-1.004324E-08,-1.600374E-10,-9.801191e-09
-142.0036,-1.100548E-08,-1.375606E-10,-1.088771e-08
-143.9925,-1.204833E-08,-1.945475E-10,-1.429133e-08
-146.0105,-1.386546E-08,-1.964975E-10,-1.234717e-08
-148.009,-1.463264E-08,-1.436052E-10,-1.497284e-08
-150.0018,-1.719947E-08,+2.847150E-11,-1.85252e-08
-152.0136,-1.969494E-08,-1.428508E-10,-1.990595e-08
-154.0068,-2.309110E-08,-2.180923E-10,-2.273552e-08
-156.0027,-2.809017E-08,-1.181112E-10,-2.688681e-08
-158.0134,-3.568364E-08,-3.128089E-11,-3.300186e-08
-160.0098,-4.727395E-08,-1.316640E-10,-4.797739e-08
-162.005,-7.226022E-08,-1.229799E-10,-7.295558e-08
-164.0153,-1.549024E-07,-2.895715E-10,-1.478201e-07
-166.0407,-7.590227E-07,-1.251598E-10,-7.889032e-07
-166.275,-8.727348E-06,-3.811248E-10,-6.92433e-06
-167.3527,-9.685650E-06,-3.708101E-11,-8.589626e-06
