Temperature: 21 C
Humidity: 7 %
Date: 2024-12-10 14:56:13.329053
voltage,pad,gr,totalCurrent
0.005379647,-3.292233E-07,+1.207602E-07,3.514468e-08
-1.991188,-6.323421E-10,-3.487001E-11,-1.065947e-08
-3.991276,+6.764818E-09,-1.371747E-11,1.204945e-10
-5.991216,-2.345152E-09,-3.354690E-11,-5.215977e-09
-7.993449,-4.066366E-09,+2.291614E-13,9.462742e-10
-9.9852,+2.120464E-09,-9.042574E-11,-3.08154e-09
-11.9992,-3.264569E-09,-2.669589E-11,1.706138e-09
-13.98941,-3.666922E-09,+1.309163E-11,3.165358e-09
-15.97921,+4.982312E-10,+8.416712E-11,2.573276e-09
-18.00057,-2.898296E-09,+2.705202E-11,-3.731829e-09
-19.99111,-8.349277E-10,-2.484446E-11,-8.269897e-09
-21.98984,-5.917037E-10,-1.250150E-10,-1.190315e-09
-23.99928,-1.228569E-09,-5.604668E-11,-9.500428e-10
-25.99291,-9.354523E-10,-8.572480E-11,-1.123992e-09
-27.99052,-1.075886E-09,+8.525462E-12,-9.979483e-10
-30.00188,-8.976124E-10,-5.255974E-11,-1.146668e-09
-31.9916,-1.168789E-09,-7.996145E-11,-1.055945e-09
-33.9893,-1.127907E-09,-7.262466E-11,-6.797798e-10
-36.00227,-1.145745E-09,-6.834634E-11,-1.467701e-09
-37.992,-1.200170E-09,-3.109594E-11,-1.357241e-09
-39.99167,-1.082190E-09,-1.034767E-11,-1.321163e-09
-42.00193,-1.282441E-09,-1.050191E-10,-1.526448e-09
-43.99665,-7.572390E-10,-2.666719E-11,-1.341011e-09
-45.99168,-1.471512E-09,-8.625314E-11,-8.013762e-10
-48.00179,-1.392051E-09,-7.776892E-11,-1.715795e-09
-49.99358,-1.521275E-09,-9.579518E-11,-1.426224e-09
-51.98678,-1.614370E-09,-9.584684E-11,-2.221717e-09
-54.00599,-1.305950E-09,-1.144955E-10,-1.806357e-09
-55.99458,-1.657316E-09,-2.479163E-11,-1.872081e-09
-57.99154,-1.679534E-09,-6.660750E-11,-1.477244e-09
-60.00182,-1.811535E-09,-1.157487E-10,-8.773932e-10
-61.99652,-1.887897E-09,+6.558203E-11,-2.137434e-09
-63.99054,-1.789776E-09,-6.960285E-11,-2.185092e-09
-66.00362,-1.873248E-09,-1.920848E-10,-1.984064e-09
-67.99664,-2.094217E-09,-1.274556E-10,-2.081019e-09
-69.99015,-2.036047E-09,-1.173911E-10,-1.832937e-09
-72.00447,-2.197435E-09,-1.190025E-10,-1.989318e-09
-73.99781,-2.179547E-09,-1.342561E-10,-2.511684e-09
-75.99651,-2.189298E-09,-1.204874E-10,-2.761464e-09
-77.9864,-2.320878E-09,-1.567467E-10,-2.62743e-09
-79.99885,-2.291495E-09,-1.159312E-10,-2.823069e-09
-81.9972,-2.454585E-09,-1.370012E-10,-2.441009e-09
-83.988,-2.778362E-09,-1.058828E-10,-4.274571e-09
-85.99994,-2.462885E-09,-1.069808E-10,-2.941244e-09
-87.99619,-2.600919E-09,-1.042002E-10,-3.37502e-09
-89.99107,-2.645043E-09,+1.477066E-11,-2.617094e-09
-92.00248,-2.936626E-09,-5.715848E-11,-2.383598e-09
-93.99789,-3.057617E-09,-1.260464E-10,-3.032812e-09
-95.99333,-3.170968E-09,-3.007950E-11,-3.731238e-09
-98.001,-3.982549E-09,-4.840622E-13,-3.219416e-09
-99.9991,-3.277943E-09,-1.032860E-10,-3.434807e-09
-101.9912,-3.432007E-09,-1.020145E-10,-3.446965e-09
-104.0036,-3.669434E-09,-1.178987E-10,-3.522314e-09
-105.9963,-3.055842E-09,-1.778569E-10,-2.82336e-09
-107.9893,-3.956262E-09,-1.788250E-10,-4.164272e-09
-110.0051,-4.167440E-09,-1.240055E-10,-4.426166e-09
-111.9987,-4.373927E-09,-1.280069E-10,-4.727823e-09
-113.9942,-4.491660E-09,-1.068831E-10,-4.736071e-09
-116.0037,-5.020159E-09,-8.815745E-11,-4.679165e-09
-118.0009,-4.943983E-09,-2.035732E-12,-5.615105e-09
-119.9924,-5.580902E-09,-1.445620E-10,-5.357578e-09
-122.0044,-5.474019E-09,-5.868486E-11,-5.891549e-09
-124.0005,-5.945196E-09,-2.196693E-10,-5.650837e-09
-125.9939,-6.185546E-09,+4.364808E-11,-6.136737e-09
-128.0079,-6.671528E-09,-4.924283E-11,-6.800721e-09
-130.0007,-6.933280E-09,-1.240204E-10,-7.09632e-09
-131.9962,-7.247613E-09,-1.395337E-10,-8.211231e-09
-134.0029,-8.174946E-09,-2.773762E-10,-9.038455e-09
-136.0016,-8.604436E-09,-1.341654E-10,-8.67096e-09
-137.9986,-9.233581E-09,-1.100910E-10,-1.026439e-08
-140.0063,-1.004190E-08,-1.207483E-10,-1.00092e-08
-142.0027,-1.073493E-08,-1.363155E-10,-1.069477e-08
-143.9924,-1.197190E-08,-7.302207E-11,-1.237996e-08
-146.0105,-1.334048E-08,-1.424257E-10,-1.419913e-08
-148.0093,-1.496713E-08,-1.412611E-10,-1.520856e-08
-150.0031,-1.713908E-08,-3.236001E-10,-1.55697e-08
-152.0159,-1.954546E-08,-1.820788E-10,-1.981839e-08
-154.0059,-2.322772E-08,-2.283166E-10,-2.311188e-08
-156.0027,-2.802929E-08,-7.470240E-11,-2.801875e-08
-158.0143,-3.550147E-08,-1.726931E-10,-3.555378e-08
-160.0104,-4.821736E-08,-1.288845E-10,-4.781384e-08
-162.0061,-7.366189E-08,-1.482201E-10,-7.434856e-08
-164.0144,-1.495103E-07,-1.205025E-10,-1.473557e-07
-166.0348,-8.978584E-07,-6.320670E-11,-8.651689e-07
-166.0976,-1.825543E-06,-1.994414E-10,-8.291631e-06
-167.7195,-8.730394E-06,-1.157314E-10,-8.722913e-06
