Temperature: 21 C
Humidity: 36 %
Date: 2024-12-10 14:00:09.914702
voltage,pad,gr,totalCurrent
0.005978666,-6.110589E-08,+7.004069E-09,4.351525e-09
-1.99605,-5.103089E-09,-2.025036E-11,-2.192023e-09
-3.978418,+1.869842E-09,-9.876779E-12,-6.026272e-10
-5.998641,-6.317447E-09,+5.739835E-11,-1.003739e-09
-7.99051,+3.995805E-09,-1.334155E-10,1.647281e-08
-9.989888,+7.518282E-10,-9.880448E-11,-2.992556e-10
-12.00608,-3.362999E-09,-2.061214E-11,3.459638e-09
-13.98885,+2.639867E-11,-2.439083E-11,-5.357709e-09
-15.98838,-2.827022E-09,-3.414763E-11,9.745581e-09
-17.99685,+1.563633E-09,-2.682916E-11,-1.024363e-10
-19.99092,+6.580883E-10,+8.799943E-12,-2.259959e-08
-21.98579,-1.096985E-09,-2.281319E-10,-1.189074e-09
-23.99916,-9.084622E-10,-2.528483E-10,-1.152651e-09
-25.9942,-1.294675E-09,+4.321058E-11,-1.013337e-09
-27.98713,-1.173701E-09,-6.228101E-11,-1.416622e-09
-30.00145,-8.337613E-10,-3.064150E-10,-2.152882e-09
-31.99113,-8.045797E-10,-4.319512E-10,-9.948352e-10
-33.98865,-1.420852E-09,-3.324406E-10,-1.744199e-09
-35.99972,-1.152994E-09,-1.669403E-10,-4.125371e-10
-37.99199,-1.220033E-09,-7.971238E-11,5.389281e-10
-39.98942,-1.877073E-09,-1.386622E-10,-1.387025e-09
-42.0009,-1.550466E-09,-3.013237E-11,-1.117167e-09
-43.99694,-4.305401E-10,-1.265922E-10,-2.428539e-09
-45.9907,-9.538231E-10,+1.562558E-10,-1.385393e-09
-48.00115,-1.560361E-09,-4.308901E-11,-3.614152e-10
-49.99416,-1.570927E-09,-1.860668E-10,-1.656804e-09
-51.9876,-1.529370E-09,-2.798621E-10,-3.592629e-09
-54.00599,-1.365192E-09,-1.956100E-10,-1.737763e-09
-55.99696,-1.563066E-09,+1.423737E-10,-2.148775e-09
-57.99258,-1.773759E-09,-2.158047E-10,-2.55202e-09
-60.00084,-1.719209E-09,-1.495457E-10,-1.779438e-09
-61.99765,-1.979766E-09,-1.265153E-10,-1.871478e-09
-63.98961,-1.857836E-09,-5.300662E-11,-1.623293e-09
-66.00327,-1.880373E-09,-1.317158E-10,-2.730082e-09
-67.99683,-1.874924E-09,-1.462931E-10,-1.911876e-09
-69.98954,-2.086912E-09,-1.067144E-10,-2.420472e-09
-72.00592,-2.882984E-09,-1.346940E-10,-1.676302e-09
-73.99624,-2.089056E-09,-2.124131E-10,-2.283232e-09
-75.99574,-2.335418E-09,-6.696593E-11,-2.210688e-09
-77.98597,-2.055386E-09,-9.551630E-11,-2.478827e-09
-79.99866,-2.433171E-09,-7.365621E-11,-3.043742e-09
-81.9977,-2.490753E-09,+1.850756E-12,-9.998801e-10
-83.98958,-2.002088E-09,-1.248465E-10,-2.878683e-09
-86.00011,-2.756537E-09,-2.590703E-10,-3.344248e-09
-87.99395,-2.743338E-09,+5.246817E-11,-3.084707e-09
-89.99268,-3.162418E-09,-3.284524E-11,-3.103121e-09
-92.00195,-2.968936E-09,-1.049676E-10,-3.276975e-09
-93.99842,-3.413797E-09,-1.639530E-10,-3.309644e-09
-95.99165,-3.269527E-09,-1.371301E-10,-3.133061e-09
-98.00175,-3.323995E-09,-1.639862E-10,-2.441203e-09
-99.99966,-3.410364E-09,-1.168377E-10,-4.068268e-09
