Temperature: -40 C
Humidity: 20 %
Date: 2024-12-06 16:49:49.504596
voltage,pad,gr,totalCurrent
0.005217142,-1.748686E-10,+3.680912E-11,-7.495171e-10
-1.992353,-1.155551E-10,+4.400314E-11,9.431587e-13
-3.988358,-5.033259E-11,+1.388449E-11,-1.235686e-10
-6.002769,-1.069743E-10,-2.763282E-11,9.095397e-11
-7.993258,+5.556434E-11,+5.290838E-11,-1.324273e-10
-9.989249,+8.352479E-11,+1.451730E-11,1.593405e-10
-12.00399,+6.727014E-11,-1.610691E-11,2.079834e-10
-13.99248,+4.714742E-11,+4.940198E-12,-5.252282e-10
-15.99299,-6.043695E-11,+2.411047E-11,-3.7067e-10
-18.00348,-9.845979E-15,+8.161654E-12,-3.248928e-10
-19.99658,-3.384118E-12,+4.380791E-11,1.527592e-10
-21.98936,-7.673940E-12,+2.519465E-11,-2.211127e-10
-24.0027,+4.535457E-12,-8.502240E-12,-1.60389e-10
-25.9986,+9.610391E-14,-4.325565E-11,-9.145003e-11
-27.99178,-8.717311E-12,-1.208827E-12,-2.272006e-10
-30.00531,+4.777290E-12,-6.479705E-11,6.670685e-11
-33.9921,+4.801468E-12,+1.078018E-11,-1.922603e-10
-37.99588,+2.019247E-12,-5.618051E-11,-3.29743e-10
-42.00253,-3.979444E-13,+2.678412E-11,1.823996e-10
-45.99617,-9.685827E-12,+1.294159E-11,1.098075e-10
-49.99781,-9.104199E-13,-2.503018E-11,2.493014e-10
-54.01143,+2.204651E-12,+2.452966E-11,1.013949e-10
-57.99561,-1.357948E-11,+2.771782E-11,5.557304e-11
-62.00047,+2.642350E-13,-8.160986E-11,2.021937e-10
-66.00717,-1.018679E-11,+6.884557E-12,2.516768e-10
-69.99393,-7.711933E-12,+2.090050E-11,1.858644e-10
-74.0023,+1.095677E-12,-6.782818E-11,-2.250726e-10
-77.99064,+2.272595E-12,-9.058022E-11,1.730969e-10
-82.00139,-8.938424E-12,-5.684207E-11,1.017909e-10
-86.00409,-4.800623E-12,-3.643316E-11,-7.838467e-11
-89.99644,-3.843618E-12,-6.513017E-11,1.457817e-10
-92.00414,+4.623067E-13,+4.293623E-11,-2.077511e-10
-94.00093,-1.516298E-11,+2.547830E-11,-8.689687e-11
-95.99538,-3.913867E-12,-1.054266E-10,-1.906767e-10
-98.00588,-8.590637E-12,-1.441985E-12,-2.567957e-10
-100.0021,-7.901954E-12,+6.658668E-11,2.708771e-10
-101.9947,-1.191423E-11,+3.547804E-11,-1.495512e-10
-104.0072,-1.679252E-11,+1.573467E-11,-1.095137e-10
-105.9998,-1.172767E-11,-5.738078E-11,-1.75087e-10
-107.9943,-1.178640E-11,+6.970823E-11,4.49835e-11
-110.0083,-2.425965E-12,+5.404537E-11,1.281163e-10
-112.0041,-1.038257E-11,-3.756908E-11,-3.399236e-11
-113.9984,-4.386035E-12,-8.825551E-11,-2.805432e-11
-116.0098,-9.371439E-12,+5.777437E-12,4.335073e-11
-118.0054,-5.089683E-12,-2.175214E-11,2.663741e-10
-119.9968,-6.842465E-12,+1.331829E-11,1.346252e-11
-122.0102,-1.535416E-11,-4.811065E-11,1.681974e-10
-124.0056,-1.656220E-11,+3.672990E-11,-8.724344e-11
-125.9972,-2.199560E-11,+9.583132E-11,-1.905285e-10
-128.0136,-3.317676E-11,-2.188556E-12,-9.268732e-11
-130.0049,-3.409462E-11,+7.715262E-11,-3.092437e-11
-131.9998,-6.828643E-11,-4.017077E-12,-1.887961e-10
-134.008,-1.106676E-10,+2.639366E-11,-1.428201e-10
-136.0053,-5.482589E-10,-1.212024E-11,-3.551309e-10
-136.9797,-4.997720E-06,-9.233635E-11,-4.996988e-06
