Temperature: 21 C
Humidity: 8 %
Date: 2024-12-10 12:08:56.319609
voltage,pad,gr,totalCurrent
0.004344635,-4.619372E-07,+4.940451E-07,1.192814e-08
-1.997026,+3.132164E-09,-1.470244E-10,7.471303e-09
-3.986538,-4.902343E-09,+3.516598E-10,8.76186e-09
-5.997921,-5.466526E-09,-7.424519E-11,-2.964748e-09
-7.997734,-4.451229E-09,-1.654362E-11,1.095108e-08
-9.985612,-5.394715E-09,-1.797453E-10,5.314882e-09
-12.00155,+3.720047E-09,-4.209162E-11,1.929762e-09
-13.9882,-4.742296E-09,-3.696665E-11,2.896255e-09
-15.99095,+4.531011E-09,-5.695664E-11,1.081407e-08
-17.99962,+1.015962E-09,+5.421162E-10,3.396118e-08
-19.99317,-3.141964E-09,+8.551120E-12,-2.814329e-08
-21.98606,-1.003010E-09,+5.300563E-11,-2.303669e-10
-23.99929,-3.387985E-10,-1.419107E-10,-8.368593e-10
-25.99352,-1.003709E-09,-1.390072E-11,-1.327939e-09
-27.98804,-1.326630E-09,+2.077102E-11,-1.248955e-09
-30.00149,-9.203508E-10,-5.674985E-11,-1.112071e-09
-31.99217,-1.125621E-09,-1.076368E-10,-1.371151e-09
-33.98896,-8.443423E-10,-8.793281E-11,-1.382831e-09
-35.9983,-1.236604E-09,+1.266111E-10,-7.286739e-10
-37.99133,-1.235193E-09,-2.733228E-11,-1.266728e-09
-39.99102,-1.108236E-09,-1.330780E-10,-1.669769e-09
-42.00111,-1.399686E-09,-1.250677E-10,-6.104951e-10
-43.99683,-1.250932E-09,-1.105265E-10,-1.848463e-09
-45.99207,-1.675224E-09,-1.384418E-10,-1.120529e-09
-48.00338,-1.192494E-09,-1.103394E-10,-1.006361e-09
-49.99384,-1.660100E-09,+1.635291E-10,-2.148262e-10
-51.98802,-1.717385E-09,-8.440205E-11,-1.718564e-09
-54.00619,-9.980387E-10,-1.460087E-10,-1.354819e-09
-55.99636,-1.518244E-09,-6.964730E-11,-1.043524e-09
-57.99178,-1.306340E-09,-1.418566E-10,-2.46021e-09
-60.00156,-1.481116E-09,-1.021855E-10,-1.142359e-09
-61.99578,-1.863189E-09,-4.871432E-11,1.639415e-10
-63.99217,-1.862377E-09,-8.011550E-11,-5.191032e-09
-66.00284,-2.004164E-09,-1.218976E-10,-1.660165e-09
-67.99702,-1.434667E-09,-1.229359E-10,-2.347625e-09
-69.98973,-1.971571E-09,-1.813598E-10,-2.012929e-09
-72.00616,-2.066123E-09,-1.215449E-10,-3.118083e-09
-73.99886,-2.590419E-09,-1.686025E-10,-1.48586e-09
-75.99705,-2.642933E-09,-2.531979E-10,-2.020986e-09
-77.98882,-2.326658E-09,-9.900179E-12,-3.063982e-09
-79.99992,-2.046240E-09,-8.283301E-11,-2.675989e-09
-81.99797,-2.454580E-09,-1.536788E-10,-1.882564e-09
-83.98785,-2.586544E-09,-3.478428E-11,-2.339065e-09
-86.00048,-2.964343E-09,-2.036456E-10,-2.534699e-09
-87.99457,-2.913319E-09,-1.121781E-10,-2.375382e-09
