Temperature: 21 C
Humidity: 15 %
Date: 2024-12-10 11:41:59.282978
voltage,pad,gr,totalCurrent
0.003309458,-7.113852E-07,+3.873510E-07,2.658941e-08
-2.003398,-3.050321E-09,-4.135703E-11,1.484161e-09
-3.995938,+2.052520E-09,+4.392172E-10,-1.110636e-09
-6.003822,-2.264812E-10,-8.598135E-11,-9.778567e-10
-7.993123,+5.132672E-09,+9.672665E-11,-9.132826e-09
-9.985325,+1.316410E-09,-1.935002E-10,1.171226e-09
-12.00095,-2.055426E-09,-5.348428E-11,4.185328e-10
-13.99228,-4.974650E-09,+8.262720E-11,4.898021e-09
-15.98924,+4.494079E-09,-6.229652E-11,-7.889567e-09
-18.00537,-7.598328E-11,-3.802939E-11,-6.825352e-09
-19.99663,-4.275106E-10,+3.184026E-11,-7.731181e-10
-21.98847,-1.080117E-09,-9.268830E-12,-2.560622e-09
-23.99835,-1.899531E-09,+6.318461E-10,-8.036993e-10
-25.99527,-7.676261E-10,+9.097924E-11,-1.05135e-09
-27.9883,-1.175363E-09,-5.261239E-11,-1.043922e-09
-30.00252,-1.380428E-09,+9.188894E-11,-6.478573e-10
-31.99407,-8.325276E-10,+1.394379E-11,-9.281678e-10
-33.99193,-1.167310E-09,-2.725485E-10,-1.230153e-09
-36.00162,-1.393915E-09,-5.276857E-11,-1.094404e-09
-37.99298,+1.378755E-10,-2.021937E-10,-2.72112e-09
-39.99263,-5.725942E-10,-1.405088E-10,-2.363312e-09
-42.00235,-1.412866E-09,-6.031960E-11,-1.508828e-09
-43.99645,-1.532082E-09,-3.083453E-10,-1.129191e-09
-45.9898,-1.397909E-09,-1.055664E-10,-1.000969e-09
-48.00551,-1.399303E-09,-7.857587E-11,-1.508432e-09
-49.99318,-1.405627E-09,-9.193677E-11,-1.064661e-09
-51.98685,-1.573656E-09,+4.350920E-11,-2.131658e-09
-54.005,-1.555028E-09,+3.345811E-10,-1.455335e-09
-55.9972,-1.853512E-09,-1.158063E-10,-1.568509e-09
-57.99487,-1.465809E-09,-8.790617E-11,-2.1617e-09
-60.00344,-2.363144E-09,-1.066931E-10,-3.052692e-09
-61.99696,-1.800813E-09,-1.548447E-10,-2.105768e-09
-63.99073,-1.850652E-09,-1.496953E-10,-2.003972e-09
-66.00387,-1.914041E-09,-1.509943E-10,-1.846495e-09
-67.99915,-1.884478E-09,-1.308992E-10,-1.854017e-09
-69.99066,-2.043789E-09,+5.449238E-12,-1.653582e-09
-72.00534,-1.447819E-09,-9.749134E-11,-1.489229e-09
-73.99885,-2.142320E-09,-1.827711E-10,-1.755135e-09
