Temperature: 21 C
Humidity: 31 %
Date: 2024-12-10 11:25:15.197233
voltage,pad,gr,totalCurrent
0.002493009,-8.468440E-07,+3.020904E-07,-8.61441e-09
-1.987384,+1.476355E-09,-1.532961E-11,-1.608585e-08
-3.984405,+4.820565E-09,-1.567077E-11,-8.435038e-09
-6.000542,-2.413940E-09,-1.075614E-10,-9.973387e-09
-7.988281,-5.116656E-09,-1.389377E-11,-1.006716e-08
-9.989472,-8.530647E-10,+1.215487E-10,2.795214e-09
-11.99921,+1.306000E-09,-1.551394E-10,2.426518e-09
-13.98783,-6.049142E-10,-1.824365E-10,-4.83109e-10
-15.98811,-3.032449E-09,+1.730634E-10,-6.975037e-09
-17.99986,-2.933466E-09,-2.008623E-10,7.214587e-09
-19.98993,-2.594689E-09,-2.190160E-10,-6.275561e-09
-21.98437,-9.150659E-10,-4.927979E-11,-1.164679e-09
-23.99922,-9.490203E-10,+1.482987E-11,-3.071854e-09
-25.99425,-8.752800E-10,-3.008544E-11,2.294748e-09
-27.98866,-9.538149E-10,-3.505482E-10,-9.943418e-12
-30.00202,-1.170426E-09,-8.908363E-11,-1.257615e-09
-31.99323,-1.094636E-09,+4.256417E-10,-2.935311e-09
-33.99024,+2.890315E-10,-8.224897E-11,-1.759252e-09
-35.99894,-1.097217E-09,-1.252483E-10,-1.056197e-09
-37.99136,-1.171124E-09,-5.435801E-11,-1.639828e-09
-39.9921,-1.251840E-09,+3.228579E-10,-1.791263e-09
-42.00233,-6.759723E-10,-1.401133E-10,-1.127662e-09
-43.99785,-1.388938E-09,-8.708707E-11,3.952766e-10
-45.99184,-1.123417E-09,-8.344002E-11,1.558883e-09
-48.00388,-1.483340E-09,-5.502996E-11,3.126018e-09
-49.99381,-1.849427E-09,-3.965495E-11,-1.544013e-09
-51.98709,-1.946275E-09,+4.269420E-11,-1.858075e-09
-54.00492,-6.909865E-10,-1.795274E-10,-2.009759e-09
-55.99733,-1.721687E-09,+1.633563E-10,-9.394012e-10
-57.99432,-1.701243E-09,+7.101111E-11,5.222495e-10
-60.00399,-1.085934E-09,-3.594710E-10,-2.736615e-09
-61.99553,-9.507654E-10,-9.114631E-11,-1.683965e-09
-63.99155,-2.073520E-09,-1.100718E-10,-1.327941e-09
-66.00417,-1.677959E-09,-3.879784E-10,-1.850851e-09
-67.99926,-2.101264E-09,-1.694854E-10,-2.026531e-09
-69.98981,-2.040152E-09,-1.534395E-10,-4.3454e-09
-72.00612,-2.949265E-09,-9.076808E-10,-2.426392e-10
-73.99866,-2.334532E-09,-1.253444E-10,-2.461592e-09
-75.99707,-2.115918E-09,-1.058756E-10,-2.393062e-09
-77.98713,-2.364314E-09,-3.815007E-11,-6.681816e-09
-79.9998,-2.377249E-09,-5.869169E-11,-3.440984e-09
-81.99928,-2.513583E-09,-9.814501E-11,-2.735665e-09
-83.98876,-2.569752E-09,-2.329271E-10,-2.703355e-09
-86.00169,-2.008993E-09,-4.615170E-11,-1.525794e-09
-87.99712,-2.767363E-09,-4.614477E-11,-1.93522e-09
-89.99133,-4.077118E-09,-1.881340E-11,-2.538207e-09
-92.00215,-2.723752E-09,-6.654394E-11,-2.753974e-09
-93.99781,-3.736928E-09,-6.909619E-11,-3.238185e-09
-95.99162,-3.250418E-09,-1.381345E-10,-4.866936e-09
-98.0028,-3.165301E-09,-3.484930E-10,-3.218199e-09
-100.0005,-2.450423E-09,-1.376153E-10,-3.600243e-09
-101.9923,-3.659655E-09,-1.681387E-10,-4.04388e-09
-104.0057,-3.917851E-09,-2.080019E-10,-3.911299e-09
-105.9974,-3.761036E-09,-4.010848E-11,-2.042962e-09
-107.9905,-4.478774E-09,-2.226370E-10,-4.672355e-09
-110.0053,-4.495837E-09,-1.505148E-11,-4.943623e-09
-111.998,-4.335256E-09,-1.212397E-10,-4.144051e-09
-113.9957,-4.732017E-09,-2.191702E-10,-4.893263e-09
-116.0057,-5.546628E-09,+5.696373E-11,-4.713666e-09
-118.0011,-5.413090E-09,-1.304576E-10,-5.090917e-09
-119.9925,-5.613971E-09,-9.879930E-11,-5.30195e-09
-122.0055,-5.692646E-09,-1.457187E-10,-7.169086e-09
-124.0038,-5.911831E-09,-1.934950E-10,-6.299551e-09
-125.992,-6.151595E-09,-2.859749E-10,-6.508929e-09
-128.009,-6.642641E-09,-1.184127E-10,-7.815408e-09
-130.0015,-7.712077E-09,-1.480596E-10,-7.056894e-09
-131.9966,-7.951228E-09,-2.694306E-10,-7.353997e-09
-134.0037,-8.006336E-09,-1.032802E-10,-8.557729e-09
-136.0007,-8.619047E-09,+9.091164E-11,-9.573793e-09
-137.9977,-9.499187E-09,-1.124177E-10,-9.696524e-09
-140.0075,-1.025526E-08,-1.037258E-10,-1.00969e-08
-142.0042,-1.246922E-08,-1.482145E-10,-1.089991e-08
-143.9926,-1.349387E-08,+5.801565E-11,-1.230118e-08
-146.0132,-1.412341E-08,-1.590980E-10,-1.595638e-08
-148.0088,-1.514356E-08,-1.631151E-11,-1.523783e-08
-150.0018,-1.732144E-08,-1.478916E-10,-2.078056e-08
-152.0165,-1.969234E-08,-2.423114E-10,-2.020466e-08
-154.0069,-2.200526E-08,-6.063824E-11,-2.360327e-08
-156.0034,-2.811403E-08,-3.281771E-11,-2.767282e-08
-158.0148,-3.533887E-08,+2.802896E-11,-3.619213e-08
-160.0132,-4.948465E-08,-2.678013E-10,-4.523547e-08
-162.0093,-7.239444E-08,-2.044239E-10,-6.951153e-08
-164.0145,-1.542263E-07,-2.608011E-10,-1.484036e-07
-166.0268,-7.604684E-07,-1.552634E-10,-8.543653e-07
-166.4109,-9.468741E-06,-2.330161E-10,-9.264878e-06
-166.9618,-9.404395E-06,-8.292210E-11,-9.997892e-06
