Temperature: 0 C
Humidity: 0 %
Date: 2024-11-25 16:05:39.313884
voltage,pad,gr,totalCurrent
0.007885277,-1.679051E-10,+2.533072E-11,-1.234694e-10
-1.986777,-2.690432E-11,-1.716781E-11,-1.688014e-10
-3.981359,-1.267538E-10,+1.723291E-12,-3.270686e-10
-5.997512,+7.067830E-11,-1.545533E-11,-3.830902e-10
-7.987955,-5.811499E-11,-2.026889E-11,1.576573e-10
-9.982525,+9.466170E-11,-3.038430E-12,-4.633626e-10
-11.99764,-9.788442E-11,+3.308143E-12,4.834821e-11
-13.98507,-5.107063E-11,-9.559857E-12,-1.663766e-10
-15.98603,-5.549050E-11,-2.838908E-11,-4.995404e-10
-17.9961,-8.304257E-11,-2.140249E-11,-2.952471e-10
-19.99175,-8.022571E-11,+1.518422E-11,-4.56384e-10
-21.98632,-1.039302E-10,-3.233318E-11,-1.542519e-10
-23.99804,-1.132963E-10,+3.463185E-12,-8.56096e-11
-25.99308,-1.138697E-10,-1.953151E-11,-5.987541e-11
-27.98525,-1.107327E-10,-1.860235E-11,-1.108162e-11
-29.99931,-1.093762E-10,+1.122782E-11,-1.406915e-10
-31.98923,-1.177656E-10,-1.334661E-11,-7.051568e-11
-33.98878,-1.301581E-10,-2.495608E-11,-1.566771e-10
-35.99983,-1.285480E-10,+3.759484E-12,-4.338659e-10
-37.99067,-1.337531E-10,-8.796079E-12,-7.056515e-11
-39.9902,-1.369455E-10,-3.065863E-11,-2.476881e-10
-41.99978,-1.426343E-10,-4.320415E-11,-1.901807e-10
-43.99444,-1.468654E-10,-3.513331E-11,-6.338909e-11
-45.98801,-1.491962E-10,+8.355560E-12,-5.279836e-11
-48.00243,-1.522457E-10,+2.408810E-11,-3.29246e-10
-49.99354,-1.655696E-10,-4.083241E-11,-2.333855e-10
-51.98787,-1.725773E-10,-2.525583E-11,-3.411736e-10
-54.0041,-1.817266E-10,-2.758853E-11,-1.852325e-10
-55.99496,-1.786806E-10,-2.179069E-11,-1.339605e-10
-57.99076,-1.837121E-10,-8.313683E-12,-4.013029e-10
-60.00174,-1.943642E-10,+5.687723E-12,-4.418352e-10
-61.99464,-1.969784E-10,+1.419770E-11,-2.843589e-10
