Temperature: -40 C
Humidity: 0 %
Date: 2024-11-25 16:42:59.621170
voltage,pad,gr,totalCurrent
0.004127137,+2.149037E-10,-5.657116E-12,5.560494e-10
-1.988099,+5.936782E-11,+1.684719E-11,-6.940846e-10
-3.982563,+1.058745E-10,-7.289198E-12,1.837347e-10
-5.998813,-7.198377E-11,-9.997640E-13,6.769617e-11
-7.990012,+8.991174E-11,-1.491342E-12,8.773685e-11
-9.985518,-1.365197E-13,+5.926609E-12,1.378141e-10
-11.99765,-3.323472E-11,-3.280775E-12,1.064416e-10
-13.98786,-6.326039E-11,-1.123445E-11,-6.08813e-10
-15.98942,+4.628731E-11,-1.281158E-12,-2.825787e-10
-17.99869,-4.118655E-11,+1.073746E-11,-6.591323e-11
-19.99262,+6.260718E-11,-5.748996E-12,1.897234e-10
-21.98606,-3.676543E-12,-8.096628E-12,-6.348815e-11
-23.99851,-1.025450E-11,-1.910198E-11,-1.411371e-10
-25.99701,+9.788747E-12,-9.006276E-12,-2.071566e-10
-27.9882,-5.005493E-12,-7.526950E-12,-7.393058e-11
-30.00088,-1.538020E-12,+4.339454E-12,-9.120241e-11
-31.98846,+4.396014E-12,-1.352368E-12,-2.015639e-10
-33.98935,+2.196539E-12,-9.246320E-12,-7.269325e-11
-36.0002,+5.152585E-12,-8.211484E-12,1.316783e-10
-37.99273,-8.271438E-12,+1.032171E-11,1.594385e-10
-39.98974,-3.749014E-13,+1.858810E-12,1.022849e-10
-42.00198,+1.159324E-11,+1.808521E-11,-1.740969e-10
-43.99592,-4.701469E-12,-8.020827E-12,1.707451e-11
-45.99005,+4.156493E-12,-4.831311E-12,-1.530639e-10
-48.00451,-6.729441E-12,-6.648311E-12,-1.170357e-10
-49.993,-3.636239E-12,+1.270819E-11,-1.396034e-10
-51.98895,-4.518364E-12,-5.297378E-16,4.290483e-11
-54.00608,+8.895260E-13,-1.143332E-12,2.074879e-10
-55.99688,-1.319216E-12,+6.995812E-12,-2.597604e-11
-57.99176,+1.502271E-13,+1.095335E-11,6.883462e-11
-60.00497,-6.623494E-12,-1.218659E-11,2.063737e-11
-61.99638,+1.229235E-12,-2.846625E-12,-4.814638e-11
-63.99162,-1.000921E-11,-1.582633E-11,1.164374e-10
-66.00428,+1.458395E-12,-4.800303E-12,-2.139366e-10
-67.99808,+1.236146E-12,+8.208574E-12,-5.334273e-11
-69.98993,-7.142871E-12,+1.867436E-11,5.545123e-12
-72.00649,-3.979417E-12,-1.255184E-11,5.463246e-11
-73.99828,+5.840065E-12,+4.197045E-12,1.529072e-10
-75.99483,-1.352045E-11,-3.446167E-12,-1.656843e-10
-77.98695,-4.985919E-12,-8.758190E-12,3.236525e-11
-79.99844,+2.779232E-12,-1.102887E-11,1.358347e-10
-81.99728,-1.999813E-12,+7.682585E-12,-2.78966e-10
-83.98899,-9.230731E-12,+9.064167E-12,7.442638e-11
-86.0011,-1.905383E-12,+2.105726E-12,-2.350188e-10
-87.99529,-2.500760E-12,+1.416212E-11,-1.624677e-10
-89.99175,-3.099595E-12,+5.784204E-12,-2.239332e-10
-92.00191,-1.108473E-12,+1.097518E-11,1.865071e-10
-93.99714,-4.441210E-12,-9.136057E-12,-2.975246e-10
-95.99347,-3.483079E-12,+3.046549E-11,1.748283e-10
-98.00317,-9.858350E-12,-9.337058E-12,-2.412543e-10
-100.0013,-1.084527E-11,-6.175108E-12,-1.34654e-10
-101.9918,-8.756268E-12,-8.231014E-12,1.213368e-10
-104.0047,+2.652560E-12,+3.535542E-12,-2.226961e-10
-105.9953,-1.747505E-11,+1.112219E-11,-2.371474e-10
-107.9913,-7.548499E-14,+1.641653E-11,1.493447e-10
-110.0046,+1.866381E-11,-1.476509E-11,1.732947e-10
-111.9991,+3.464744E-11,+4.736819E-12,6.482646e-11
-113.9951,-8.654928E-12,+5.485606E-12,9.862376e-11
-116.0049,-7.144027E-12,-4.208802E-12,-1.313382e-10
-118.0013,-2.825514E-12,+1.575145E-12,2.181767e-10
-119.9922,-1.910342E-11,-4.938129E-12,1.581031e-10
-122.0053,-6.084551E-12,-2.064564E-11,-2.39374e-10
-124.0027,-1.416420E-11,-1.054418E-11,-2.535776e-10
-125.9929,-7.661097E-12,-1.571608E-11,1.14656e-10
-128.0093,-2.540270E-11,-1.226356E-11,-2.35762e-10
-130.0014,-3.392571E-11,+3.014147E-12,-3.122128e-11
-131.9973,-3.939236E-11,+1.231543E-11,1.880401e-10
-134.005,-5.390949E-11,-2.378019E-12,1.146075e-10
-136.0009,-1.423941E-10,-1.595268E-11,-3.803693e-10
-137.9873,-8.911555E-07,+1.920611E-11,-1.04163e-06
-137.8847,-9.993653E-06,-1.645575E-11,-9.997938e-06
-137.8778,-1.000756E-05,+1.852278E-11,-9.997992e-06
