Temperature: 60 C
Humidity: 2 %
Date: 2024-11-27 14:58:52.384966
voltage,pad,gr,totalCurrent
0.006904595,-3.264059E-09,+1.562232E-09,-2.560131e-09
-1.990544,-4.766758E-09,-3.432715E-09,-9.078639e-09
-3.986364,-5.336929E-09,-3.474594E-09,-9.332281e-09
-5.998806,-5.489805E-09,-3.554875E-09,-9.552108e-09
-7.993384,-5.941982E-09,-3.604096E-09,-9.393256e-09
-9.988008,-6.681734E-09,-3.638497E-09,-1.082577e-08
-12.00325,-7.645191E-09,-3.670075E-09,-1.166709e-08
-13.98803,-9.396809E-09,-3.700430E-09,-1.330156e-08
-15.98936,-1.214843E-08,-3.730199E-09,-1.646854e-08
-18.00054,-1.766319E-08,-3.777859E-09,-2.157265e-08
-19.99446,-2.894290E-08,-3.837981E-09,-3.260054e-08
-21.99025,-5.148855E-08,-3.900343E-09,-5.534042e-08
-24.00184,-5.302812E-08,-3.957624E-09,-5.719179e-08
-25.99587,-5.424215E-08,-3.995957E-09,-5.862785e-08
-27.99022,-5.540784E-08,-4.044970E-09,-5.932779e-08
-30.00392,-5.663486E-08,-4.100329E-09,-6.085629e-08
-33.99087,-5.937162E-08,-4.239804E-09,-6.353599e-08
-37.99429,-6.246370E-08,-4.406436E-09,-6.704798e-08
-42.00314,-6.596669E-08,-4.636510E-09,-7.070925e-08
-45.99456,-6.971985E-08,-4.929841E-09,-7.472016e-08
-49.99655,-7.372793E-08,-5.286798E-09,-7.933605e-08
-54.00787,-7.789323E-08,-5.482435E-09,-8.345466e-08
-57.99584,-8.210835E-08,-5.617235E-09,-8.806511e-08
-61.99977,-8.649044E-08,-5.718617E-09,-9.21444e-08
-66.00647,-9.106806E-08,-5.805836E-09,-9.715267e-08
-69.99281,-9.581166E-08,-5.882820E-09,-1.018664e-07
-74.0028,-1.008569E-07,-5.958803E-09,-1.069765e-07
-77.99104,-1.061770E-07,-6.016776E-09,-1.122504e-07
-82.00025,-1.118808E-07,-6.082365E-09,-1.183606e-07
-86.00561,-1.180076E-07,-6.143622E-09,-1.242026e-07
-89.99516,-1.245832E-07,-6.197735E-09,-1.308865e-07
-94.00224,-1.317377E-07,-6.241213E-09,-1.381931e-07
-98.0061,-1.394862E-07,-6.290289E-09,-1.457954e-07
-101.9956,-1.479152E-07,-6.309598E-09,-1.545735e-07
-106.0015,-1.572446E-07,-6.345258E-09,-1.638142e-07
-110.0092,-1.674913E-07,-6.378297E-09,-1.741523e-07
-113.9998,-1.788320E-07,-6.405307E-09,-1.853443e-07
-118.0075,-1.915013E-07,-6.438718E-09,-1.983187e-07
-122.0104,-2.057580E-07,-6.460278E-09,-2.124939e-07
-125.9981,-2.217499E-07,-6.477393E-09,-2.287372e-07
-130.0064,-2.402088E-07,-6.505738E-09,-2.47179e-07
-134.0107,-2.615230E-07,-6.527034E-09,-2.684235e-07
-138.0044,-2.863593E-07,-6.548012E-09,-2.934228e-07
-142.0103,-3.159789E-07,-6.566695E-09,-3.226841e-07
-144.0023,-3.325880E-07,-6.559497E-09,-3.395173e-07
-146.0204,-3.511766E-07,-6.575640E-09,-3.580664e-07
-148.0191,-3.716066E-07,-6.569287E-09,-3.785414e-07
-150.0116,-3.943051E-07,-6.570711E-09,-4.01423e-07
-152.023,-4.201466E-07,-6.572928E-09,-4.268256e-07
-154.0181,-4.489390E-07,-6.588299E-09,-4.557608e-07
-156.0161,-4.818920E-07,-6.580091E-09,-4.885462e-07
-158.0245,-5.201509E-07,-6.585656E-09,-5.270365e-07
-160.023,-5.643336E-07,-6.582075E-09,-5.71384e-07
-162.0179,-6.163131E-07,-6.588206E-09,-6.233171e-07
-164.0294,-6.790440E-07,-6.590454E-09,-6.861269e-07
-166.0294,-7.549307E-07,-6.591888E-09,-7.622987e-07
-168.0233,-8.487461E-07,-6.592173E-09,-8.563613e-07
-170.0468,-9.701781E-07,-6.598166E-09,-9.784582e-07
-170.896,-1.127890E-06,-6.607033E-09,-1.134688e-06
-174.0103,-1.346314E-06,-6.613657E-09,-1.352988e-06
-176.0222,-1.669570E-06,-6.623675E-09,-1.676452e-06
-178.015,-2.180848E-06,-6.618158E-09,-2.189718e-06
-180.0147,-3.128256E-06,-6.629544E-09,-3.137024e-06
-182.0273,-5.389590E-06,-6.650311E-09,-5.396096e-06
-183.5359,-1.422734E-05,-6.686069E-09,-1.428781e-05
-185.3242,-4.995934E-05,-6.801544E-09,-4.997047e-05
