Temperature: 20 C
Humidity: 16 %
Date: 2024-11-27 10:46:28.914531
voltage,pad,gr,totalCurrent
0.002003573,+1.800398E-10,+1.359297E-11,-4.480734e-10
-1.993599,-1.285362E-10,-1.609680E-11,2.214431e-10
-3.986768,+5.417660E-12,-3.705869E-12,-4.102633e-10
-6.003049,+1.050428E-10,-1.001275E-11,6.146183e-11
-7.994123,-4.864395E-11,-1.465073E-11,-4.330788e-10
-9.989573,+1.334183E-11,-1.999511E-11,-2.949022e-10
-12.00347,-1.154799E-10,-1.191596E-11,-6.94039e-10
-13.991,-1.157930E-11,-2.104606E-11,2.177309e-10
-15.99183,-1.442410E-10,-2.899887E-11,1.635879e-12
-18.00255,-1.595500E-10,-3.383325E-11,-6.922081e-10
-19.9971,-2.294641E-10,-3.365521E-11,-7.922595e-11
-21.99003,-6.741579E-10,-3.027379E-11,-9.82714e-10
-24.00411,-7.020567E-10,-2.353044E-11,-6.301467e-10
-25.99765,-7.311352E-10,-3.560093E-11,-9.117954e-10
-27.99114,-7.526985E-10,-3.500940E-11,-9.473761e-10
-30.00512,-7.724128E-10,-3.637852E-11,-8.158818e-10
-33.99137,-8.183644E-10,-4.759790E-11,-9.94738e-10
-37.99619,-8.727133E-10,-4.366860E-11,-1.113511e-09
-42.00594,-9.412752E-10,-5.456061E-11,-1.100598e-09
-45.99557,-1.001893E-09,-6.449127E-11,-1.04957e-09
-49.99643,-1.075231E-09,-6.033908E-11,-1.067042e-09
-54.00993,-1.139084E-09,-6.103741E-11,-1.324735e-09
-57.99498,-1.227320E-09,-7.867975E-11,-1.378534e-09
-61.99915,-1.313093E-09,-7.000558E-11,-1.209871e-09
-66.00648,-1.405470E-09,-7.982141E-11,-1.693632e-09
-69.99388,-1.494715E-09,-8.848294E-11,-1.827301e-09
-74.00148,-1.590616E-09,-7.872681E-11,-1.385759e-09
-77.99049,-1.700210E-09,-8.558391E-11,-1.664782e-09
-82.00156,-1.830055E-09,-8.910656E-11,-2.176259e-09
-86.00555,-1.956787E-09,-8.306614E-11,-1.896592e-09
-89.99586,-2.112122E-09,-9.616695E-11,-1.970624e-09
-94.00198,-2.264970E-09,-9.427515E-11,-2.289045e-09
-98.0063,-2.440381E-09,-9.673427E-11,-2.628739e-09
-101.9964,-2.647033E-09,-8.919727E-11,-2.769296e-09
-105.9996,-2.878368E-09,-1.037993E-10,-2.746088e-09
-110.0083,-3.149455E-09,-1.029676E-10,-3.121024e-09
-113.9992,-3.449395E-09,-1.047675E-10,-3.603746e-09
-118.0032,-3.794449E-09,-1.052372E-10,-4.158167e-09
-122.0086,-4.219118E-09,-1.011069E-10,-4.564437e-09
-125.9971,-4.722160E-09,-9.876605E-11,-4.763228e-09
-130.0049,-5.347426E-09,-1.001455E-10,-5.495881e-09
-134.0076,-6.127710E-09,-1.018845E-10,-6.340656e-09
-138.0013,-7.112860E-09,-9.953452E-11,-7.343746e-09
-142.0072,-8.462527E-09,-1.034822E-10,-8.588676e-09
-146.0146,-1.038646E-08,-1.038968E-10,-1.053422e-08
-150.0047,-1.329903E-08,-1.141927E-10,-1.342418e-08
-152.0172,-1.542941E-08,-1.101291E-10,-1.537074e-08
-154.0114,-1.829836E-08,-1.006130E-10,-1.847095e-08
-156.0071,-2.236452E-08,-1.207718E-10,-2.246504e-08
-158.017,-2.873002E-08,-1.115154E-10,-2.883673e-08
-160.0142,-3.978442E-08,-1.172411E-10,-3.972669e-08
-162.0082,-6.327949E-08,-1.227243E-10,-6.321509e-08
-164.0189,-1.417405E-07,-1.210474E-10,-1.419276e-07
-165.858,-1.747566E-06,-1.100061E-10,-1.78229e-06
-166.7559,-9.996046E-06,-1.183632E-10,-9.997851e-06
