Temperature: 20 C
Humidity: 10 %
Date: 2024-11-27 17:19:02.621471
voltage,pad,gr,totalCurrent
0.002003424,+1.933525E-10,+9.050477E-12,-3.452836e-10
-1.993117,+7.578530E-11,-1.388544E-11,-9.827604e-10
-3.985582,-1.552477E-10,-1.255196E-11,1.223762e-10
-6.001855,-2.261259E-11,-1.800761E-11,-6.584561e-10
-7.993361,-2.252510E-11,-1.885179E-11,-4.070473e-10
-9.988588,-1.104510E-10,-2.064126E-11,-1.099593e-10
-12.00273,+5.343912E-11,-2.621521E-11,-5.321574e-10
-13.99126,-2.091166E-11,-2.655978E-11,-5.924354e-10
-15.99128,-5.455958E-11,-3.022367E-11,1.76066e-10
-18.00155,-2.394929E-10,-2.640243E-11,-4.868232e-10
-19.99675,-3.547340E-10,-2.805520E-11,-6.287618e-10
-21.9892,-1.028094E-09,-3.056364E-11,-8.550797e-10
-24.0036,-1.080465E-09,-3.307899E-11,-1.083326e-09
-25.99869,-1.107281E-09,-3.212682E-11,-9.576203e-10
-27.99212,-1.143430E-09,-3.127000E-11,-1.056746e-09
-30.0031,-1.181061E-09,-3.182246E-11,-1.177007e-09
-33.99115,-1.250660E-09,-3.552655E-11,-1.068327e-09
-37.99658,-1.333252E-09,-4.202741E-11,-1.177502e-09
-42.00282,-1.430999E-09,-4.157599E-11,-1.656617e-09
-45.99478,-1.533707E-09,-5.004775E-11,-1.620092e-09
-49.99794,-1.633305E-09,-5.591690E-11,-1.699225e-09
-54.00798,-1.753508E-09,-5.932348E-11,-2.024179e-09
-57.99632,-1.874424E-09,-7.097450E-11,-1.813595e-09
-62.00049,-2.006421E-09,-6.919423E-11,-2.126078e-09
-66.00748,-2.144019E-09,-7.802316E-11,-2.469232e-09
-69.99323,-2.290124E-09,-7.811739E-11,-2.183883e-09
-74.00006,-2.434900E-09,-7.903275E-11,-2.648195e-09
-77.99184,-2.607007E-09,-7.859859E-11,-2.528029e-09
-82.00136,-2.794754E-09,-8.523958E-11,-2.79141e-09
-86.00261,-2.987937E-09,-9.038169E-11,-3.033415e-09
-89.99505,-3.214685E-09,-9.226987E-11,-3.211733e-09
-94.0015,-3.452568E-09,-9.124197E-11,-3.789623e-09
-98.0062,-3.724650E-09,-9.629102E-11,-3.901326e-09
-101.9953,-4.047348E-09,-9.885456E-11,-4.259879e-09
-105.9996,-4.390382E-09,-9.843996E-11,-4.558403e-09
-110.0076,-4.787237E-09,-1.034040E-10,-5.051601e-09
-113.9972,-5.256792E-09,-9.926462E-11,-5.592778e-09
-118.0056,-5.800893E-09,-1.022658E-10,-5.705338e-09
-122.0089,-6.436274E-09,-1.081384E-10,-6.713588e-09
-124.0055,-6.807280E-09,-1.091434E-10,-6.720573e-09
-125.9963,-7.213377E-09,-1.025840E-10,-7.184865e-09
-128.0104,-7.678504E-09,-1.004786E-10,-7.62001e-09
-130.0049,-8.179454E-09,-1.151101E-10,-8.370286e-09
-131.9993,-8.753998E-09,-1.162931E-10,-8.894564e-09
-134.0085,-9.388484E-09,-1.081946E-10,-9.734144e-09
-136.0042,-1.012786E-08,-1.074768E-10,-1.047141e-08
-138.0014,-1.096567E-08,-1.104551E-10,-1.116443e-08
-140.0104,-1.196244E-08,-1.072379E-10,-1.222409e-08
-142.0074,-1.310521E-08,-1.107514E-10,-1.330298e-08
-143.9982,-1.448421E-08,-1.095764E-10,-1.443891e-08
-146.016,-1.617486E-08,-1.094937E-10,-1.637412e-08
-148.0126,-1.826853E-08,-1.124191E-10,-1.829107e-08
-150.006,-2.090888E-08,-1.173636E-10,-2.084986e-08
-152.019,-2.441803E-08,-1.160118E-10,-2.455522e-08
-154.0103,-2.921248E-08,-1.151308E-10,-2.959991e-08
-156.0078,-3.624313E-08,-1.124421E-10,-3.634216e-08
-158.0179,-4.764386E-08,-1.185891E-10,-4.784073e-08
-160.0145,-6.845659E-08,-1.164011E-10,-6.837563e-08
-162.0096,-1.183141E-07,-1.233453E-10,-1.186877e-07
-164.0234,-3.452095E-07,-1.178460E-10,-3.441868e-07
-164.9625,-9.995728E-06,-1.195126E-10,-9.997832e-06
