Temperature: 60 C
Humidity: 7 %
Date: 2024-11-27 11:16:02.967821
voltage,pad,gr,totalCurrent
0.00521671,-1.673798E-09,+4.463150E-10,-1.419509e-09
-1.990605,-2.050380E-09,-1.622610E-09,-4.320257e-09
-3.985237,-2.569502E-09,-1.677020E-09,-4.635488e-09
-6.00229,-2.660173E-09,-1.743374E-09,-4.945095e-09
-7.992754,-2.980527E-09,-1.801847E-09,-4.957881e-09
-9.987729,-3.326492E-09,-1.847125E-09,-5.210275e-09
-12.00257,-3.920313E-09,-1.889399E-09,-6.50763e-09
-13.99174,-4.852829E-09,-1.935852E-09,-7.295575e-09
-15.992,-6.532562E-09,-1.960761E-09,-8.471197e-09
-18.00277,-9.164628E-09,-2.018012E-09,-1.158822e-08
-19.99755,-1.464575E-08,-2.066382E-09,-1.704448e-08
-21.99162,-2.376176E-08,-2.121897E-09,-2.609546e-08
-24.00303,-2.466453E-08,-2.159039E-09,-2.706168e-08
-25.9983,-2.542973E-08,-2.204210E-09,-2.771955e-08
-27.99277,-2.617200E-08,-2.237460E-09,-2.836008e-08
-30.005,-2.694524E-08,-2.283985E-09,-2.919896e-08
-33.99371,-2.850564E-08,-2.376854E-09,-3.09524e-08
-37.99491,-3.023356E-08,-2.509893E-09,-3.264837e-08
-42.00586,-3.215012E-08,-2.674669E-09,-3.479396e-08
-45.99463,-3.423566E-08,-2.857801E-09,-3.714936e-08
-49.99593,-3.645001E-08,-3.030513E-09,-3.974683e-08
-54.00939,-3.873806E-08,-3.202693E-09,-4.182942e-08
-57.99663,-4.110068E-08,-3.332940E-09,-4.439512e-08
-62.0004,-4.353444E-08,-3.437924E-09,-4.699386e-08
-66.00773,-4.611705E-08,-3.521648E-09,-4.959319e-08
-69.99422,-4.878763E-08,-3.600270E-09,-5.226872e-08
-74.0033,-5.160890E-08,-3.671434E-09,-5.507546e-08
-77.99266,-5.460256E-08,-3.748458E-09,-5.840663e-08
-82.00279,-5.784058E-08,-3.829464E-09,-6.147459e-08
-86.00648,-6.126137E-08,-3.891430E-09,-6.544705e-08
-89.99717,-6.494949E-08,-3.949533E-09,-6.897483e-08
-94.00253,-6.894848E-08,-4.014655E-09,-7.300472e-08
-98.00824,-7.332211E-08,-4.060865E-09,-7.755418e-08
-101.9964,-7.803380E-08,-4.114075E-09,-8.202863e-08
-106.0017,-8.323236E-08,-4.164375E-09,-8.765448e-08
-110.0107,-8.896032E-08,-4.215970E-09,-9.343037e-08
-113.9998,-9.527248E-08,-4.256462E-09,-9.97893e-08
-118.0062,-1.023288E-07,-4.300207E-09,-1.068233e-07
-122.0112,-1.102777E-07,-4.339273E-09,-1.148696e-07
-125.9997,-1.192398E-07,-4.379264E-09,-1.235208e-07
-130.0055,-1.294983E-07,-4.419887E-09,-1.338909e-07
-134.0112,-1.413332E-07,-4.463780E-09,-1.460638e-07
-138.0037,-1.551961E-07,-4.497568E-09,-1.598947e-07
-142.0116,-1.715979E-07,-4.535623E-09,-1.76389e-07
-146.0194,-1.914687E-07,-4.568848E-09,-1.959867e-07
-150.0082,-2.158100E-07,-4.595756E-09,-2.203392e-07
-154.0157,-2.467001E-07,-4.635693E-09,-2.5144e-07
-158.024,-2.869517E-07,-4.668591E-09,-2.918603e-07
-162.0155,-3.416067E-07,-4.712879E-09,-3.463865e-07
-166.0239,-4.205378E-07,-4.747874E-09,-4.251572e-07
-170.0306,-5.441173E-07,-4.775708E-09,-5.492317e-07
-172.0275,-6.361133E-07,-4.801846E-09,-6.407183e-07
-174.0255,-7.640537E-07,-4.823163E-09,-7.690442e-07
-176.0426,-9.557323E-07,-4.841232E-09,-9.621244e-07
-176.7029,-1.263820E-06,-4.864089E-09,-1.268899e-06
-180.0133,-1.849829E-06,-4.892691E-09,-1.855426e-06
-182.0253,-3.337688E-06,-4.913637E-09,-3.279419e-06
-184.0337,-1.032414E-05,-4.957891E-09,-1.033203e-05
-184.0625,-4.996055E-05,-5.064579E-09,-4.997066e-05
