Temperature: 0 C
Humidity: 24 %
Date: 2024-11-27 10:32:03.061637
voltage,pad,gr,totalCurrent
0.0006959513,-5.785415E-11,-9.037662E-12,-4.693539e-10
-1.992073,+1.102224E-10,-1.105479E-12,-7.858382e-10
-3.987198,-8.949471E-11,+2.933433E-11,-4.54507e-10
-6.002109,+5.354698E-11,-7.089650E-12,-3.715971e-11
-7.993048,+6.866762E-11,+1.618864E-11,-7.145246e-10
-9.988428,-5.396266E-11,+1.629890E-11,1.875467e-10
-12.00366,-1.237980E-11,-3.442844E-11,-5.600701e-10
-13.99157,+4.736743E-11,-1.578449E-11,3.250628e-10
-15.99122,-6.579360E-11,-1.934761E-12,1.383589e-10
-18.00309,-6.604355E-11,-2.646889E-12,-5.268619e-10
-19.99605,-8.860570E-11,-1.255580E-11,-3.194982e-10
-21.99089,-1.067027E-10,-4.722397E-12,-3.10393e-10
-24.00322,-1.009560E-10,+3.418541E-12,1.356379e-10
-25.99795,-1.137844E-10,+2.381808E-11,-2.639712e-10
-27.99065,-1.023173E-10,-2.544185E-11,-1.716725e-10
-30.00527,-1.020915E-10,-2.117368E-11,-2.469473e-10
-33.99253,-1.181595E-10,-7.962575E-12,-1.489078e-10
-37.99546,-1.281443E-10,-1.966672E-11,-4.855876e-10
-42.00492,-1.308126E-10,-3.130083E-11,-2.271018e-10
-45.99255,-1.357199E-10,-2.625274E-11,-2.480349e-10
-49.99677,-1.625005E-10,-4.540664E-11,-2.356622e-10
-54.00872,-1.582624E-10,+1.358386E-11,-3.464199e-10
-57.99467,-1.784462E-10,+4.038740E-11,-1.132749e-10
-62.0001,-1.942920E-10,-3.807980E-11,-4.626725e-10
-66.00674,-2.037080E-10,+7.136213E-12,5.022908e-11
-69.99256,-2.199129E-10,+4.641010E-11,-2.633777e-10
-74.00269,-2.414925E-10,-2.855109E-11,-1.613298e-10
-77.99095,-2.485671E-10,-1.528714E-11,-2.488738e-11
-82.00163,-2.747489E-10,-1.320589E-11,-4.846455e-10
-86.00481,-3.013820E-10,-5.043405E-11,-4.879123e-10
-89.9939,-3.132313E-10,-5.666535E-12,-3.973952e-10
-94.00242,-3.407376E-10,-2.939187E-11,-2.256666e-10
-98.00531,-3.734203E-10,-4.882949E-11,-7.392211e-10
-101.9949,-4.003311E-10,-1.128200E-11,-3.759674e-10
-106.0014,-4.330068E-10,+1.932976E-11,-3.334047e-10
-110.0077,-4.871231E-10,+3.296810E-11,-5.191904e-10
-113.9989,-5.571762E-10,-5.906918E-11,-6.444964e-10
-118.0057,-6.273359E-10,-1.818274E-11,-4.243186e-10
-122.0093,-7.044662E-10,+4.506634E-11,-7.522341e-10
-125.997,-8.180477E-10,-4.543535E-11,-9.755363e-10
-130.0046,-9.458998E-10,-4.210119E-12,-9.999851e-10
-134.0091,-1.129809E-09,-3.310178E-11,-1.066743e-09
-138.0017,-1.428530E-09,-4.028048E-11,-1.20215e-09
-140.0099,-1.599247E-09,-1.819881E-11,-1.573319e-09
-142.0068,-1.857501E-09,-1.601418E-11,-1.893915e-09
-143.997,-2.176573E-09,+1.361370E-11,-2.151564e-09
-146.0153,-2.630975E-09,-6.731601E-11,-2.751961e-09
-148.0128,-3.329367E-09,-2.069928E-11,-3.321797e-09
-150.0038,-4.495719E-09,-4.072155E-11,-4.700244e-09
-152.019,-6.841994E-09,-3.703588E-12,-6.952016e-09
-154.0099,-1.338878E-08,-2.387170E-11,-1.352265e-08
-156.0101,-6.982103E-08,-6.916526E-11,-7.033314e-08
-156.6269,-9.995947E-06,-3.668308E-11,-9.997892e-06
