Temperature: 40 C
Humidity: 14 %
Date: 2024-12-11 11:28:11.569215
voltage,pad,gr,totalCurrent
0.00679516,-3.804261E-07,+6.752410E-07,1.64803e-08
-1.986982,+2.222848E-09,+3.567539E-11,2.503588e-08
-3.983148,-4.207136E-09,-3.623423E-11,-1.332532e-09
-5.997843,+5.217554E-09,-2.565984E-10,-2.165753e-08
-7.975476,-5.627160E-10,-1.071718E-10,1.084597e-08
-9.981156,-2.062193E-09,-7.898814E-11,8.529911e-10
-11.99487,+6.202026E-09,-3.217223E-10,-1.584132e-09
-13.98661,+2.394509E-09,+1.349673E-10,3.042269e-09
-15.98609,-4.153247E-09,-4.656655E-12,3.007314e-08
-18.00329,+3.049673E-09,-2.701994E-10,-8.186393e-09
-19.99396,-4.937811E-10,-4.735675E-10,1.957993e-08
-21.98656,-4.263342E-09,-1.368646E-10,-4.75035e-09
-23.99562,-2.359670E-09,-3.078915E-10,-3.612785e-09
-25.99301,-3.648634E-09,-1.049792E-10,-3.250391e-10
-27.98784,-4.055758E-09,-1.484636E-10,-3.702117e-09
-29.99849,-4.494701E-09,-4.112670E-10,-6.43316e-09
-33.98754,-3.329290E-09,-3.073586E-10,-4.408819e-09
-37.98895,-4.398006E-09,-1.173937E-10,-5.276164e-09
-41.99955,-4.221234E-09,-3.064216E-10,-4.561254e-09
-45.98899,-4.974021E-09,+1.591772E-10,-9.342067e-09
-49.9929,-4.868200E-09,-1.696308E-10,-4.87834e-09
-54.0038,-5.491796E-09,-3.931822E-10,-6.23149e-09
-57.98969,-6.623988E-09,-4.719733E-10,-6.093174e-09
-61.99234,-6.568448E-09,-5.198245E-10,-8.762289e-09
-66.00122,-6.004523E-09,-5.108036E-10,-7.048008e-09
-69.98726,-6.894175E-09,-6.365777E-10,-4.97155e-09
-73.99422,-6.406887E-09,-7.109011E-10,-8.205787e-09
-77.98441,-9.347746E-09,-2.617805E-10,-8.82182e-09
-81.99474,-9.288353E-09,-1.165001E-10,-9.92807e-09
-85.99852,-9.481494E-09,-6.194428E-10,-1.008317e-08
-89.98841,-8.810262E-09,-6.319836E-10,-1.507328e-08
-93.99234,-1.117435E-08,-4.175227E-10,-1.139452e-08
-98.00023,-1.151832E-08,-3.162788E-10,-1.241305e-08
-101.9889,-1.271813E-08,-4.638129E-10,-1.479302e-08
-105.992,-1.352689E-08,-9.019950E-10,-1.292522e-08
-110.0032,-1.506197E-08,-9.573592E-11,-1.492622e-08
-113.9917,-1.608493E-08,-9.073385E-10,-1.677736e-08
-117.9988,-1.728663E-08,-4.532210E-10,-1.776254e-08
-122.0032,-1.968099E-08,-4.654369E-10,-2.020952e-08
-125.992,-1.918534E-08,-5.055767E-10,-2.122437e-08
-129.9973,-2.072607E-08,-7.623537E-10,-2.266503e-08
-134.001,-2.665408E-08,-6.348431E-10,-2.589349e-08
-135.9989,-2.843894E-08,-3.924081E-10,-3.180528e-08
-137.9963,-2.812659E-08,-6.095029E-10,-3.23469e-08
-140.003,-3.302764E-08,-5.221380E-10,-3.485821e-08
-142.0014,-3.477255E-08,-6.621000E-10,-3.491092e-08
-143.9923,-3.604025E-08,-6.227482E-10,-3.863266e-08
-146.0107,-4.085318E-08,-5.794034E-10,-4.206189e-08
-148.0082,-4.454425E-08,-1.965131E-10,-4.528766e-08
-149.9988,-4.774775E-08,-5.870240E-10,-4.757043e-08
-152.012,-5.161946E-08,-5.752369E-10,-5.282024e-08
-154.004,-5.900744E-08,-6.432158E-10,-5.803076e-08
-156.0002,-6.895732E-08,-5.902560E-10,-6.964045e-08
-158.0115,-7.449227E-08,-4.057789E-10,-7.74204e-08
-160.0091,-8.346786E-08,-9.174876E-10,-8.925001e-08
-162.0014,-1.050908E-07,-5.712879E-10,-1.042163e-07
-164.0113,-1.305612E-07,-5.396867E-10,-1.302841e-07
-166.0115,-1.638371E-07,-5.087567E-10,-1.711604e-07
-168.0048,-2.255817E-07,-7.179183E-10,-2.27791e-07
-170.0201,-3.477801E-07,-4.299345E-10,-3.479598e-07
-172.0171,-5.601844E-07,-7.922785E-10,-5.327332e-07
-173.1279,-1.746145E-06,-5.903796E-10,-2.98009e-06
-175.3097,-1.962797E-06,-6.730623E-10,-5.972483e-06
-175.8743,-8.455562E-06,-7.493715E-11,-8.07901e-06
-176.549,-9.770161E-06,-6.049997E-10,-8.615939e-06
