Temperature: -60 C
Humidity: 8 %
Date: 2024-12-11 10:14:16.883963
voltage,pad,gr,totalCurrent
0.01382077,-9.841743E-09,+7.277332E-10,-1.507524e-08
-1.986001,+6.846404E-12,-2.562014E-11,-1.372417e-09
-3.978225,+1.639536E-10,-1.454301E-11,3.643936e-10
-5.994688,+3.432375E-12,-9.458137E-12,-3.236022e-10
-7.986459,-8.738401E-12,+4.035319E-12,-7.157521e-10
-9.980138,-2.203795E-11,-2.043762E-11,4.028127e-11
-11.99409,-1.388099E-10,-1.563781E-12,-6.284038e-10
-13.9847,-1.253410E-10,+2.026485E-11,-3.740806e-10
-15.98623,+3.690909E-11,+5.392850E-12,-4.630131e-10
-17.99378,+3.757931E-11,-2.050788E-12,2.135696e-10
-19.98894,-1.470292E-11,+7.316594E-12,-4.118405e-10
-21.98527,-5.808529E-12,-2.584638E-11,-1.754808e-10
-23.99506,-9.127619E-13,+4.524577E-12,-3.839769e-10
-25.99001,+1.225850E-12,+2.322894E-12,1.358325e-10
-27.98445,-4.504836E-12,-5.881124E-11,-1.535082e-10
-29.998,-1.721238E-12,+1.111927E-11,1.350908e-10
-33.98515,-8.252348E-13,+1.591658E-11,9.733508e-11
-37.98804,-7.083429E-12,+7.965483E-12,-2.543172e-10
-41.99867,-3.250657E-12,+1.269731E-11,3.904443e-11
-45.98807,-6.640001E-13,-1.451770E-11,7.325879e-12
-49.99151,-1.568062E-12,-9.442036E-12,6.195532e-11
-54.00197,-2.014911E-12,-7.631835E-12,6.048832e-10
-57.98949,-2.689759E-13,-7.620346E-12,-8.575778e-11
-61.99241,+3.301079E-12,+1.403416E-11,-6.228614e-10
-65.99883,-2.072494E-12,-5.735488E-12,-3.310752e-10
-69.98634,-5.073723E-13,-1.145723E-10,1.882348e-10
-73.99448,-1.061325E-12,-1.108681E-11,-2.530796e-10
-77.98444,-1.710868E-12,+1.803767E-12,-9.308193e-11
-81.99403,-8.701176E-14,+1.530326E-11,1.212852e-10
-83.98549,+4.818913E-12,-1.161402E-11,7.239586e-11
-85.99646,+2.141388E-12,+1.716494E-11,-9.887232e-11
-87.99265,+9.728587E-15,+2.871312E-11,1.462246e-10
-89.98788,+2.508755E-12,-1.932226E-11,9.867153e-11
-91.99657,-1.101632E-12,-2.767257E-11,4.003425e-11
-93.99369,+2.249641E-12,-7.994779E-12,-1.188656e-10
-95.98938,+2.325646E-12,-1.155543E-11,-1.186682e-10
-97.99763,+1.448109E-12,-9.033294E-13,-1.931481e-10
-99.9947,-8.086507E-12,-1.698829E-11,-1.989388e-10
-101.987,+5.136759E-12,-1.590746E-11,-3.78138e-10
-104.0002,-4.520938E-12,-2.492623E-11,-6.150826e-11
-105.9924,-1.574967E-12,-9.269713E-12,-9.20148e-12
-107.986,-2.483632E-12,+1.460837E-11,-2.809916e-10
-110.0001,-3.272526E-12,-1.026324E-11,2.278708e-10
-111.9946,+4.001320E-13,-2.283579E-11,-1.284667e-10
-113.9904,-1.114299E-12,+1.056795E-11,1.210377e-10
-115.9994,-4.691378E-12,-7.928141E-12,1.761621e-10
-117.9972,-6.750565E-12,-1.114421E-11,-1.68256e-10
-119.9882,-4.290594E-12,+2.755768E-11,-2.561973e-10
-122.001,+2.769085E-13,-9.159435E-12,2.134706e-10
-123.9986,-7.829659E-12,-4.472014E-12,1.243035e-10
-125.9897,-8.499940E-12,-6.338481E-12,6.967457e-11
-127.4369,-4.956215E-06,-2.118732E-13,-4.995813e-06
