Temperature: 80 C
Humidity: 3 %
Date: 2024-11-27 11:31:16.032340
voltage,pad,gr,totalCurrent
0.005870558,-1.120863E-08,+3.243606E-09,-8.582854e-09
-1.991973,-1.506956E-08,-1.601196E-08,-3.167964e-08
-3.986781,-1.589394E-08,-1.638625E-08,-3.289906e-08
-6.002157,-1.696150E-08,-1.677349E-08,-3.434947e-08
-7.992998,-1.817852E-08,-1.710227E-08,-3.544713e-08
-9.988052,-2.009209E-08,-1.736431E-08,-3.815736e-08
-12.00473,-2.306689E-08,-1.759827E-08,-4.053446e-08
-13.99061,-2.735514E-08,-1.783830E-08,-4.562864e-08
-15.99158,-3.495580E-08,-1.808925E-08,-5.354278e-08
-18.00383,-4.754830E-08,-1.838041E-08,-6.580396e-08
-19.99864,-6.986101E-08,-1.871877E-08,-8.833992e-08
-21.99026,-1.024741E-07,-1.913534E-08,-1.216491e-07
-24.00529,-1.058635E-07,-1.957387E-08,-1.252729e-07
-25.99877,-1.087268E-07,-1.989566E-08,-1.287e-07
-27.99195,-1.116254E-07,-2.022574E-08,-1.317068e-07
-30.00607,-1.145798E-07,-2.049880E-08,-1.352205e-07
-33.994,-1.204910E-07,-2.098864E-08,-1.412375e-07
-37.99676,-1.271822E-07,-2.155627E-08,-1.48632e-07
-42.00855,-1.345637E-07,-2.223319E-08,-1.565466e-07
-45.99707,-1.424854E-07,-2.299976E-08,-1.65317e-07
-50.00087,-1.509064E-07,-2.375136E-08,-1.744461e-07
-54.01118,-1.596608E-07,-2.457184E-08,-1.841277e-07
-57.99961,-1.686202E-07,-2.541311E-08,-1.938946e-07
-62.00418,-1.779862E-07,-2.607028E-08,-2.039682e-07
-66.0118,-1.876884E-07,-2.671456E-08,-2.143901e-07
-69.99798,-1.978397E-07,-2.723282E-08,-2.251606e-07
-74.00658,-2.085996E-07,-2.769959E-08,-2.364794e-07
-77.99443,-2.199553E-07,-2.814318E-08,-2.482234e-07
-82.00749,-2.319802E-07,-2.852172E-08,-2.604631e-07
-86.01013,-2.448794E-07,-2.890081E-08,-2.738786e-07
-89.99947,-2.586874E-07,-2.926368E-08,-2.878886e-07
-94.00638,-2.735103E-07,-2.957333E-08,-3.03123e-07
-98.01064,-2.896272E-07,-2.989564E-08,-3.193303e-07
-102.0031,-3.069475E-07,-3.017857E-08,-3.371002e-07
-106.0072,-3.258303E-07,-3.045919E-08,-3.564042e-07
-110.0153,-3.465254E-07,-3.073133E-08,-3.77134e-07
-114.0074,-3.690782E-07,-3.101436E-08,-4.000563e-07
-118.012,-3.940745E-07,-3.124772E-08,-4.254448e-07
-122.0179,-4.216965E-07,-3.148617E-08,-4.534481e-07
-126.0069,-4.525057E-07,-3.172845E-08,-4.84196e-07
-130.014,-4.872237E-07,-3.194588E-08,-5.191974e-07
-134.0197,-5.265185E-07,-3.217223E-08,-5.588484e-07
-138.0141,-5.712252E-07,-3.241082E-08,-6.037795e-07
-142.0207,-6.231817E-07,-3.262150E-08,-6.556784e-07
-146.0304,-6.835930E-07,-3.283753E-08,-7.163862e-07
-150.0194,-7.550587E-07,-3.304813E-08,-7.88407e-07
-154.0486,-8.412432E-07,-3.324535E-08,-8.751757e-07
-157.5176,-9.469229E-07,-3.345999E-08,-9.816521e-07
-159.3147,-1.078843E-06,-3.367511E-08,-1.112473e-06
-166.0182,-1.250089E-06,-3.388183E-08,-1.283463e-06
-170.0218,-1.480417E-06,-3.407254E-08,-1.514184e-06
-174.0112,-1.804346E-06,-3.428603E-08,-1.83791e-06
-178.0173,-2.297382E-06,-3.450811E-08,-2.332614e-06
-180.0146,-2.656125E-06,-3.465354E-08,-2.69246e-06
-182.0233,-3.144047E-06,-3.479927E-08,-3.18e-06
-184.024,-3.834766E-06,-3.495491E-08,-3.871224e-06
-186.0182,-4.886203E-06,-3.510975E-08,-4.923324e-06
-188.0356,-6.702547E-06,-3.529651E-08,-6.740173e-06
-190.0371,-1.039179E-05,-3.550396E-08,-1.042991e-05
-190.0636,-2.071076E-05,-3.583998E-08,-2.089013e-05
-193.4581,-4.992885E-05,-3.653918E-08,-4.997096e-05
