Temperature: 120 C
Humidity: 2 %
Date: 2024-11-27 12:01:34.767946
voltage,pad,gr,totalCurrent
0.002330065,-1.288999E-07,-1.407996E-07,-2.245647e-07
-1.495244,-3.303803E-07,-6.165338E-07,-9.50463e-07
-3.261966,-3.407354E-07,-6.291402E-07,-9.726223e-07
-5.041234,-3.516579E-07,-6.415406E-07,-9.982984e-07
-6.774625,-3.681358E-07,-6.524987E-07,-1.027374e-06
-8.401883,-3.918440E-07,-6.618855E-07,-1.051524e-06
-12.00556,-4.304335E-07,-6.691635E-07,-1.09769e-06
-13.99374,-4.917134E-07,-6.752005E-07,-1.165948e-06
-15.99609,-5.896839E-07,-6.814594E-07,-1.269218e-06
-18.00457,-7.466345E-07,-6.887398E-07,-1.433896e-06
-20.00036,-1.019586E-06,-6.954611E-07,-1.713327e-06
-21.99503,-1.369280E-06,-7.031643E-07,-2.066139e-06
-24.0056,-1.418558E-06,-7.119789E-07,-2.124301e-06
-26.00039,-1.464155E-06,-7.228020E-07,-2.181489e-06
-27.99537,-1.509505E-06,-7.362803E-07,-2.239862e-06
-30.00984,-1.556335E-06,-7.513855E-07,-2.302417e-06
-33.99684,-1.637989E-06,-7.734974E-07,-2.405617e-06
-38.00139,-1.728484E-06,-7.882217E-07,-2.511114e-06
-42.01092,-1.826504E-06,-8.016718E-07,-2.622162e-06
-45.99931,-1.930187E-06,-8.151804E-07,-2.739886e-06
-50.00406,-2.040874E-06,-8.292125E-07,-2.863658e-06
-54.01483,-2.153080E-06,-8.409370E-07,-2.989261e-06
-58.00249,-2.270450E-06,-8.556073E-07,-3.121524e-06
-62.00776,-2.393180E-06,-8.742990E-07,-3.26171e-06
-66.01375,-2.521220E-06,-8.871483E-07,-3.403375e-06
-70.0013,-2.654682E-06,-8.999749E-07,-3.549223e-06
-74.01018,-2.794544E-06,-9.126236E-07,-3.703487e-06
-77.9994,-2.942411E-06,-9.251391E-07,-3.862779e-06
-82.00984,-3.099911E-06,-9.372055E-07,-4.031574e-06
-86.01393,-3.267022E-06,-9.472828E-07,-4.209188e-06
-90.00492,-3.443979E-06,-9.567830E-07,-4.395445e-06
-94.01133,-3.633722E-06,-9.651565E-07,-4.593688e-06
-98.01439,-3.836764E-06,-9.725179E-07,-4.804306e-06
-102.0055,-4.053616E-06,-9.802435E-07,-5.029336e-06
-106.0109,-4.288318E-06,-9.877356E-07,-5.270179e-06
-110.0189,-4.540618E-06,-9.944730E-07,-5.530879e-06
-114.01,-4.812653E-06,-1.001692E-06,-5.808632e-06
-118.0182,-5.109691E-06,-1.008358E-06,-6.111829e-06
-122.0228,-5.435130E-06,-1.015269E-06,-6.443226e-06
-126.0109,-5.786467E-06,-1.021840E-06,-6.803174e-06
-130.0193,-6.176278E-06,-1.028335E-06,-7.198168e-06
-134.024,-6.606110E-06,-1.034598E-06,-7.633919e-06
-138.0174,-7.083524E-06,-1.041210E-06,-8.116252e-06
-142.0252,-7.619369E-06,-1.047649E-06,-8.658199e-06
-146.0357,-8.220580E-06,-1.053835E-06,-9.265136e-06
-150.0254,-8.898107E-06,-1.060033E-06,-9.947736e-06
-152.7755,-9.677831E-06,-1.066499E-06,-1.073318e-05
-158.0201,-1.057878E-05,-1.072874E-06,-1.163758e-05
-162.0114,-1.162574E-05,-1.079528E-06,-1.269306e-05
-166.019,-1.286643E-05,-1.085839E-06,-1.393739e-05
-170.0248,-1.435789E-05,-1.092162E-06,-1.543124e-05
-174.0126,-1.616506E-05,-1.098844E-06,-1.724645e-05
-178.0173,-1.843633E-05,-1.106112E-06,-1.952292e-05
-182.022,-2.135394E-05,-1.113674E-06,-2.244205e-05
-186.0148,-2.522036E-05,-1.121487E-06,-2.631157e-05
-190.0232,-3.062783E-05,-1.130294E-06,-3.172642e-05
-194.0139,-3.861217E-05,-1.140114E-06,-3.970976e-05
-198.0214,-5.171818E-05,-1.153545E-06,-5.281232e-05
-200.0148,-6.197883E-05,-1.164563E-06,-6.307609e-05
-202.0318,-7.696450E-05,-1.178075E-06,-7.806139e-05
-203.9573,-9.877687E-05,-1.195613E-06,-9.997938e-05
