Temperature: 0 C
Humidity: 19 %
Date: 2024-11-27 15:39:36.913076
voltage,pad,gr,totalCurrent
0.005543157,-1.659924E-10,+1.482254E-11,2.935394e-10
-1.990659,+7.514112E-11,+1.067662E-11,-8.205774e-10
-3.982551,+8.141944E-11,+6.970573E-12,-6.215791e-10
-5.999423,-3.331206E-11,+3.145083E-12,-7.754316e-11
-7.991695,+9.383326E-11,+1.097393E-12,-2.687203e-10
-9.986615,+2.824258E-11,+1.877192E-12,-6.753265e-10
-11.99996,+7.252359E-11,+1.538399E-12,-5.833753e-10
-13.99069,-3.076816E-11,-1.258192E-12,-1.986931e-10
-15.99191,-1.046830E-10,-6.107370E-12,-4.949355e-10
-18.00142,-4.945649E-11,-4.942738E-12,-5.022122e-10
-19.99611,-2.402552E-11,-2.610036E-12,-1.716224e-10
-21.98907,-1.836650E-10,-4.943892E-12,-1.474716e-10
-23.99961,-2.065015E-10,-2.110415E-12,-5.011727e-10
-25.99446,-2.027887E-10,-8.762818E-12,-4.195651e-10
-27.98922,-2.131877E-10,-1.403351E-11,-1.707311e-10
-30.00313,-2.233620E-10,-6.582870E-12,-2.273525e-12
-33.9893,-2.381291E-10,-9.002864E-12,-5.199292e-10
-37.99427,-2.496914E-10,-1.389683E-11,-3.436971e-10
-42.00439,-2.619951E-10,-1.880344E-11,-1.637536e-10
-45.99316,-2.768960E-10,-1.195578E-11,-2.680771e-10
-49.99561,-3.091130E-10,-2.675830E-11,-4.792461e-10
-54.00726,-3.240013E-10,-1.909173E-11,-5.950045e-10
-57.99341,-3.552408E-10,-1.862887E-11,-6.448391e-10
-61.99787,-3.785784E-10,-1.740450E-11,-5.468004e-10
-66.00457,-4.044501E-10,-1.970618E-11,-5.057754e-10
-69.99152,-4.214849E-10,-1.869777E-11,-2.358599e-10
-74.00006,-4.595573E-10,-2.497805E-11,-5.999026e-10
-77.98949,-4.968553E-10,-1.937082E-11,-9.542495e-10
-81.99918,-5.262835E-10,-2.609444E-11,-3.049973e-10
-86.00353,-5.517172E-10,-2.611625E-11,-2.535775e-10
-89.99199,-6.058549E-10,-2.925984E-11,-7.07494e-10
-94.00027,-6.552463E-10,-2.828817E-11,-8.490801e-10
-98.00412,-7.023049E-10,-2.351250E-11,-6.567681e-10
-101.9958,-7.666247E-10,-3.130656E-11,-1.16468e-09
-105.9973,-8.351759E-10,-2.488157E-11,-1.111279e-09
-110.0062,-9.039534E-10,-2.519511E-11,-5.867907e-10
-112.0012,-9.611808E-10,-3.016605E-11,-1.155915e-09
-113.9969,-1.003680E-09,-2.129234E-11,-8.860518e-10
-116.0056,-1.056008E-09,-2.580154E-11,-8.097386e-10
-118.0044,-1.107863E-09,-2.888885E-11,-8.721447e-10
-119.9936,-1.172508E-09,-2.072496E-11,-1.189223e-09
-122.0071,-1.245587E-09,-2.205843E-11,-1.12172e-09
-124.0041,-1.334103E-09,-2.295545E-11,-1.024622e-09
-125.9943,-1.417474E-09,-3.406307E-11,-1.441822e-09
-128.0099,-1.522032E-09,-2.944707E-11,-2.100128e-09
-130.0017,-1.653582E-09,-2.721314E-11,-1.91449e-09
-131.9973,-1.791708E-09,-3.087929E-11,-1.411086e-09
-134.0061,-1.964066E-09,-3.128245E-11,-1.912416e-09
-136.0026,-2.162014E-09,-2.326671E-11,-2.027965e-09
-137.9986,-2.409305E-09,-2.409594E-11,-2.674854e-09
-140.0079,-2.728292E-09,-3.083450E-11,-2.883291e-09
-142.0033,-3.126912E-09,-2.683180E-11,-2.979757e-09
-143.9946,-3.661453E-09,-2.682490E-11,-3.645684e-09
-146.0146,-4.446805E-09,-2.434978E-11,-4.06947e-09
-148.0094,-5.599477E-09,-2.939077E-11,-5.736435e-09
-150.0035,-7.571704E-09,-2.447039E-11,-7.644352e-09
-152.0158,-1.168637E-08,-2.764384E-11,-1.145834e-08
-154.0078,-2.408339E-08,-3.459140E-11,-2.411708e-08
-156.0064,-1.965759E-07,-2.104196E-11,-1.871289e-07
-156.3616,-9.992694E-06,-3.468330E-11,-9.997897e-06
