Temperature: -60 C
Humidity: 21 %
Date: 2024-11-27 16:43:10.564652
voltage,pad,gr,totalCurrent
0.006741166,-1.936752E-10,-1.094968E-11,-3.965032e-10
-1.988478,-2.088511E-11,-2.413390E-11,-2.973679e-11
-3.984026,+3.973643E-11,+1.247167E-11,-6.657244e-10
-5.999681,-4.870915E-11,-1.885286E-11,-1.167885e-10
-7.99068,+1.121456E-10,-1.386929E-11,2.657531e-11
-9.986123,-1.626945E-11,-3.513953E-12,-2.709981e-10
-12.00081,+8.155897E-11,-1.120925E-11,1.583498e-10
-13.99058,+6.610266E-11,-1.680155E-11,-6.400903e-10
-15.99002,-1.727709E-11,+7.171569E-12,-3.468641e-10
-18.00002,+6.724613E-11,-1.427359E-11,5.248007e-12
-19.9953,+4.105958E-11,-1.653296E-12,9.738618e-11
-21.98728,-3.887243E-13,-1.860248E-11,1.274222e-10
-23.99932,-3.091555E-12,+9.259456E-12,-1.763736e-10
-25.99512,-5.918762E-12,-4.703848E-12,-1.530148e-10
-27.99054,+3.842142E-12,-3.366804E-11,-5.457995e-11
-30.00383,+1.448042E-12,-8.581365E-12,-1.4762e-10
-33.99108,-6.112234E-12,-6.267034E-12,4.555283e-12
-37.99401,+2.295593E-12,-3.813722E-12,-6.32901e-11
-42.00253,+8.745620E-13,-6.068332E-12,-2.183405e-10
-45.99245,+6.042778E-12,+1.826663E-12,3.627414e-11
-49.99367,+4.083973E-12,+2.935510E-11,-2.197263e-10
-54.00632,+1.058813E-12,-5.646814E-12,1.716608e-10
-57.99343,-6.109850E-13,-1.069585E-11,-9.026185e-11
-61.99795,+3.352726E-12,-1.313652E-11,-2.815381e-10
-66.00541,-1.030172E-12,+2.557669E-11,-9.080635e-11
-69.99315,+5.192931E-12,-3.405015E-13,-1.107999e-10
-73.99928,-1.049748E-12,+9.768082E-13,1.450393e-10
-77.9897,+6.488551E-13,-6.430125E-12,6.101573e-11
-81.9988,+1.490760E-13,+2.593958E-11,-6.967436e-11
-83.99048,-1.420569E-12,-8.067965E-12,-2.129467e-10
-86.00222,-8.516716E-13,-1.284594E-11,3.301051e-10
-87.99806,+3.705109E-12,-3.083420E-13,9.377393e-11
-89.99274,-1.220188E-12,+1.429298E-12,9.387309e-11
-92.00294,+5.740037E-13,+7.219803E-12,-2.215076e-10
-93.99912,-1.638223E-12,-5.491759E-12,-8.872771e-11
-95.99374,-5.441996E-12,-1.206377E-11,1.209898e-10
-98.00295,+2.676762E-12,-2.477712E-11,1.169815e-10
-100.0014,+5.152737E-13,+5.556842E-12,-1.315855e-10
-101.9932,+1.325976E-12,-1.194777E-11,-2.038443e-11
-104.0063,-5.879535E-13,+2.004574E-11,-8.793585e-11
-105.9978,+9.505656E-13,+2.187280E-12,2.138707e-10
-107.9923,-3.303454E-12,+1.579746E-12,-2.395216e-10
-110.0071,-1.310013E-12,+1.929236E-11,-1.681087e-10
-111.9999,-1.422871E-12,+3.681273E-13,-2.745598e-10
-113.9966,-2.603273E-12,+2.664594E-11,-1.360888e-10
-116.0058,-7.327184E-12,+6.224092E-12,1.059472e-10
-118.0034,-7.556352E-12,+9.716545E-12,2.984136e-11
-119.9949,-7.501081E-12,-9.914835E-12,1.667615e-10
-122.0063,+5.382940E-12,-3.077502E-12,-1.346045e-10
-124.0031,-8.025064E-12,-1.221998E-11,1.50779e-10
-125.9954,-2.966962E-11,+4.016551E-11,-3.312534e-12
-126.9245,-4.985282E-06,-2.090995E-11,-4.996959e-06
