Temperature: -20 C
Humidity: 26 %
Date: 2024-11-27 15:59:58.758106
voltage,pad,gr,totalCurrent
0.008157261,+1.950443E-10,+1.143231E-11,4.845468e-10
-1.989784,-1.138131E-10,+5.771450E-13,-6.625099e-10
-3.982992,+1.156798E-11,+7.620454E-13,-6.877473e-10
-6.000218,+2.749755E-11,-1.599312E-12,-6.390986e-10
-7.991046,-7.937520E-12,+5.625743E-12,-4.051625e-10
-9.984628,+7.843810E-11,+2.743256E-11,-5.125075e-10
-12.00131,-2.987339E-11,-2.407644E-11,1.722298e-11
-13.989,+1.794073E-11,-8.473388E-12,-2.404617e-10
-15.98879,+6.563158E-11,-3.797637E-12,-9.93679e-11
-18.00201,+4.611948E-11,+1.409557E-11,-2.119557e-10
-19.99246,+4.625882E-11,+8.785135E-12,-4.540597e-10
-21.98865,-1.883521E-11,+6.286101E-12,2.395026e-10
-24.00215,-2.201710E-11,+7.047524E-12,1.669107e-10
-25.99453,-1.322226E-11,-9.651800E-12,-1.695938e-10
-27.99003,-2.026321E-11,+6.899371E-12,-2.22448e-10
-30.00276,-1.944326E-11,+4.520927E-12,1.683453e-10
-33.99082,-9.872228E-12,-2.210897E-11,-1.806791e-10
-37.9955,-2.072730E-11,+7.726261E-12,-8.932167e-11
-42.00143,-2.489036E-11,-1.309975E-11,9.214074e-11
-45.99286,-1.512933E-11,-1.548528E-11,9.085435e-11
-49.99418,-2.172458E-11,-1.560704E-11,9.87226e-11
-54.0089,-1.869356E-11,-3.629951E-12,2.772079e-10
-57.99321,-2.619169E-11,-7.182417E-12,1.368738e-10
-61.99715,-2.812871E-11,-1.155972E-12,3.617501e-11
-66.00372,-2.632528E-11,-6.721846E-12,-1.701876e-10
-69.99091,-3.222381E-11,+5.899072E-12,-1.22826e-10
-73.99952,-3.544832E-11,-9.387629E-12,1.596357e-10
-77.98844,-3.826058E-11,-9.508225E-12,1.580534e-10
-82.00049,-4.548919E-11,+3.738690E-13,-9.669561e-11
-86.00189,-4.694256E-11,-7.956539E-12,-1.518264e-10
-89.99261,-5.499457E-11,+3.599870E-12,-3.761633e-10
-93.9994,-6.001104E-11,+1.649799E-12,-2.431849e-10
-98.00444,-6.194915E-11,+3.387408E-12,-4.220761e-11
-101.9928,-5.592165E-11,+1.894663E-11,-9.35283e-11
-104.0061,-6.286128E-11,+1.955187E-11,7.83844e-11
-105.999,-7.501300E-11,-2.346082E-11,1.12479e-10
-107.9926,-7.618656E-11,+6.644277E-13,9.154742e-11
-110.0062,-7.973461E-11,-1.818782E-11,7.689999e-11
-112.0003,-8.366621E-11,+1.433445E-11,-1.375243e-10
-113.9956,-9.927049E-11,-5.002468E-12,1.79281e-10
-116.0067,-1.058969E-10,-2.486167E-13,-2.650585e-10
-118.0018,-1.131117E-10,+6.167804E-12,-2.400663e-10
-119.994,-1.262769E-10,-3.408278E-12,-2.46154e-10
-122.0075,-1.381524E-10,+6.453778E-12,-1.809267e-10
-124.0037,-1.441475E-10,+6.453771E-12,-1.192626e-10
-125.9937,-1.547228E-10,+2.865868E-13,-6.232089e-12
-128.0098,-1.857967E-10,+4.627737E-12,-3.535955e-10
-130.0016,-2.117944E-10,+9.055020E-12,-5.143866e-10
-131.9966,-2.372484E-10,+7.437995E-12,-5.517518e-10
-134.0068,-2.825147E-10,+1.419663E-11,-6.126109e-11
-136.0014,-3.427509E-10,-5.304535E-12,-2.841616e-10
-137.998,-4.469473E-10,+2.871752E-12,-7.627735e-10
-140.0073,-6.137821E-10,-9.905804E-13,-8.399273e-10
-142.005,-9.595579E-10,+2.650101E-12,-1.192738e-09
-143.9954,-2.074235E-09,+5.251345E-12,-1.992034e-09
-146.0129,-8.174422E-08,-1.256682E-11,-5.929443e-08
-146.2333,-4.995118E-06,+4.339473E-12,-4.996986e-06
