Temperature: -20 C
Humidity: 35 %
Date: 2024-11-27 16:58:08.794628
voltage,pad,gr,totalCurrent
0.007558808,+1.133191E-10,+1.427001E-12,-1.053707e-11
-1.991526,+1.334970E-10,-2.205160E-11,-8.028138e-10
-3.985031,-1.353473E-10,+1.019660E-11,3.058381e-11
-5.999121,+1.384567E-10,-7.768190E-12,-2.373451e-10
-7.991409,-1.260042E-11,-8.979913E-12,-4.008597e-10
-9.988613,-6.083574E-11,-3.450781E-12,1.412294e-10
-12.00111,-3.888474E-12,+1.602716E-12,-2.211629e-10
-13.99034,-6.954876E-11,-5.725093E-13,-4.203094e-10
-15.99323,+7.153350E-11,-1.444261E-12,-3.092437e-11
-18.00394,-3.524689E-11,+2.011121E-11,-2.418984e-10
-19.9971,+9.124384E-12,+4.841212E-13,-3.666132e-10
-21.99086,-5.056211E-12,-2.641150E-11,-1.103191e-11
-24.00114,-7.631216E-12,+2.484729E-12,-1.933493e-10
-25.99762,-1.261193E-11,-6.187785E-12,-1.713265e-10
-27.99142,-1.196472E-11,-7.360459E-12,-1.013971e-10
-30.00464,-8.929081E-12,-2.819078E-12,-2.604575e-10
-33.99177,-1.411480E-11,+1.936815E-11,-4.69587e-11
-37.99557,-5.461584E-12,-9.145303E-12,-1.530647e-10
-42.00455,-2.273459E-11,+1.612492E-11,-1.718206e-10
-45.99512,-9.111040E-12,+9.767080E-12,-1.91766e-10
-49.99777,-1.941336E-11,+1.643156E-11,-1.90182e-10
-54.00974,-1.638577E-11,+1.086845E-11,-1.005066e-10
-57.99637,-2.057534E-11,+1.243723E-11,-1.776608e-10
-62.00046,-2.763817E-11,+1.337438E-11,-4.483063e-11
-66.00653,-2.526928E-11,-1.180191E-11,4.17175e-11
-69.99305,-3.018442E-11,+9.364688E-14,1.193579e-10
-74.00124,-3.073946E-11,-1.045696E-11,2.464571e-11
-77.99011,-2.689308E-11,-8.969581E-12,7.972138e-11
-82.00139,-4.070551E-11,-1.282642E-11,-2.113135e-10
-86.00562,-3.932012E-11,+1.092931E-11,-3.21874e-10
-89.9958,-3.547144E-11,-9.964219E-12,-2.488277e-10
-94.00072,-4.347285E-11,+7.192240E-12,3.21179e-11
-98.00565,-4.794455E-11,-2.123057E-12,-2.923786e-10
-101.9965,-5.428994E-11,+1.244068E-11,-2.929726e-10
-104.0091,-6.366407E-11,-2.198860E-12,-6.913007e-11
-105.9997,-6.030366E-11,-1.153314E-11,-2.041878e-10
-107.9942,-5.944225E-11,+2.770693E-12,-2.05722e-10
-110.0077,-7.670956E-11,-7.999230E-13,-1.499065e-11
-112.0014,-6.940602E-11,-1.480652E-11,-1.269833e-10
-113.9974,-7.313496E-11,-2.456923E-11,-2.624862e-10
-116.0064,-9.348734E-11,+1.209959E-11,-7.883008e-11
-118.0057,-8.757852E-11,-3.358900E-12,-2.146301e-10
-119.995,-1.045256E-10,-1.119892E-11,-3.710663e-10
-122.009,-1.177991E-10,-2.482420E-11,-1.734049e-10
-124.0049,-1.257533E-10,-1.313424E-11,-3.987812e-10
-125.996,-1.391443E-10,+1.195489E-11,6.052141e-11
-128.0121,-1.576322E-10,-2.433033E-11,-3.068791e-10
-130.0045,-1.802960E-10,+2.478987E-12,-3.102334e-11
-131.9986,-2.153350E-10,-1.343056E-11,-5.631224e-11
-134.0083,-2.523972E-10,-1.122075E-11,-3.415708e-10
-136.0051,-3.159791E-10,+2.314657E-11,-6.269645e-11
-138.0004,-4.148247E-10,+5.431664E-12,-5.240392e-10
-140.0104,-5.783395E-10,-1.167213E-11,-6.227713e-10
-142.0061,-9.877780E-10,-1.616544E-12,-1.143153e-09
-143.997,-2.564265E-09,-2.683762E-11,-2.770919e-09
-145.7072,-4.998009E-06,+7.680336E-12,-4.451988e-06
