Temperature: 60 C
Humidity: 0 %
Date: 2024-12-09 12:13:29.413729
voltage,pad,gr,totalCurrent
0.006142691,-4.285695E-09,+4.781501E-09,-6.306892e-10
-1.991644,-1.100236E-09,-9.838774E-10,-3.106769e-09
-3.985415,-1.525654E-09,-1.057895E-09,-2.399159e-09
-6.001109,-1.526885E-09,-1.110127E-09,-2.443197e-09
-7.991244,-1.722580E-09,-1.159167E-09,-3.175004e-09
-9.990114,-1.961344E-09,-1.201288E-09,-3.311359e-09
-12.00141,-2.415415E-09,-1.249547E-09,-3.343521e-09
-13.99006,-3.013283E-09,-1.267652E-09,-4.712413e-09
-15.9916,-4.001960E-09,-1.301169E-09,-5.661209e-09
-18.00129,-5.935092E-09,-1.328919E-09,-7.232932e-09
-19.99596,-9.705237E-09,-1.376187E-09,-1.157021e-08
-21.98964,-1.458095E-08,-1.401342E-09,-1.601783e-08
-24.00087,-1.519572E-08,-1.433555E-09,-1.68715e-08
-25.99676,-1.567252E-08,-1.465979E-09,-1.702673e-08
-27.9909,-1.614594E-08,-1.517059E-09,-1.786987e-08
-30.00483,-1.663660E-08,-1.553076E-09,-1.82827e-08
-33.99162,-1.761113E-08,-1.668425E-09,-1.91194e-08
-37.99524,-1.871001E-08,-1.791909E-09,-2.071383e-08
-42.00523,-1.990071E-08,-1.899589E-09,-2.164193e-08
-45.99239,-2.119466E-08,-1.963109E-09,-2.314355e-08
-49.99791,-2.265067E-08,-2.020372E-09,-2.469673e-08
-54.00958,-2.410149E-08,-2.085521E-09,-2.617939e-08
-57.9948,-2.563864E-08,-2.132633E-09,-2.770428e-08
-61.99934,-2.723933E-08,-2.174951E-09,-2.969692e-08
-66.00612,-2.893383E-08,-2.209744E-09,-3.138891e-08
-69.99207,-3.069409E-08,-2.244007E-09,-3.300171e-08
-74.00115,-3.255267E-08,-2.281277E-09,-3.479236e-08
-77.99034,-3.455929E-08,-2.321175E-09,-3.678637e-08
-82.00082,-3.671617E-08,-2.350268E-09,-3.903443e-08
-86.0053,-3.899306E-08,-2.398719E-09,-4.120059e-08
-89.99433,-4.150199E-08,-2.417698E-09,-4.395348e-08
-94.00138,-4.427034E-08,-2.458348E-09,-4.655724e-08
-98.00711,-4.724068E-08,-2.495030E-09,-4.953396e-08
-101.9957,-5.046567E-08,-2.532060E-09,-5.293742e-08
-105.9991,-5.410478E-08,-2.574741E-09,-5.656775e-08
-110.0076,-5.802402E-08,-2.607815E-09,-6.051683e-08
-113.9983,-6.242916E-08,-2.639446E-09,-6.523543e-08
-118.005,-6.741013E-08,-2.681115E-09,-7.007733e-08
-122.0093,-7.299159E-08,-2.727010E-09,-7.582938e-08
-125.9975,-7.936239E-08,-2.753372E-09,-8.199306e-08
-130.0058,-8.664585E-08,-2.795990E-09,-8.949331e-08
-134.0087,-9.521720E-08,-2.838183E-09,-9.789145e-08
-138.0027,-1.051990E-07,-2.887895E-09,-1.081132e-07
-142.007,-1.171938E-07,-2.911911E-09,-1.20268e-07
-146.0172,-1.319411E-07,-2.964419E-09,-1.350647e-07
-150.0079,-1.500074E-07,-3.006435E-09,-1.528473e-07
-152.0206,-1.611803E-07,-3.016879E-09,-1.639507e-07
-154.0139,-1.738003E-07,-3.040690E-09,-1.766668e-07
-156.0103,-1.882879E-07,-3.071673E-09,-1.915438e-07
-158.0198,-2.053194E-07,-3.093079E-09,-2.081911e-07
-160.0167,-2.251541E-07,-3.114498E-09,-2.280653e-07
-162.0116,-2.487699E-07,-3.148876E-09,-2.516547e-07
-164.0219,-2.775611E-07,-3.167763E-09,-2.808192e-07
-166.0197,-3.130191E-07,-3.196161E-09,-3.163779e-07
-168.0123,-3.580844E-07,-3.224670E-09,-3.612851e-07
-170.0279,-4.176617E-07,-3.261786E-09,-4.207151e-07
-172.0229,-4.985155E-07,-3.279598E-09,-5.014961e-07
-174.0199,-6.157687E-07,-3.309394E-09,-6.191856e-07
-176.0381,-8.026219E-07,-3.330699E-09,-8.064683e-07
-177.5915,-1.134171E-06,-3.369904E-09,-1.137615e-06
-180.0134,-1.884434E-06,-3.400776E-09,-1.889101e-06
-182.0255,-4.671150E-06,-3.424798E-09,-4.379302e-06
-183.0181,-3.954838E-05,-3.512223E-09,-4.384181e-05
-184.1634,-4.996234E-05,-3.536624E-09,-4.997069e-05
