Temperature: 80 C
Humidity: 0 %
Date: 2024-12-09 12:28:37.043916
voltage,pad,gr,totalCurrent
0.003419422,-1.513220E-08,+1.355284E-08,-3.561699e-10
-1.990991,-8.718825E-09,-9.126938E-09,-1.836688e-08
-3.985464,-9.458233E-09,-9.449169E-09,-1.888313e-08
-6.001246,-1.013788E-08,-9.743202E-09,-1.991908e-08
-7.991667,-1.106874E-08,-1.000402E-08,-2.076573e-08
-9.987211,-1.225544E-08,-1.021619E-08,-2.296823e-08
-12.00325,-1.411509E-08,-1.042014E-08,-2.457529e-08
-13.99144,-1.727632E-08,-1.060960E-08,-2.837284e-08
-15.99085,-2.232577E-08,-1.080762E-08,-3.366404e-08
-18.00173,-3.111386E-08,-1.101651E-08,-4.241834e-08
-19.99707,-4.632000E-08,-1.127109E-08,-5.731623e-08
-21.99027,-6.165428E-08,-1.155902E-08,-7.297045e-08
-24.00228,-6.388292E-08,-1.181921E-08,-7.579488e-08
-25.99833,-6.579837E-08,-1.204804E-08,-7.760465e-08
-27.99246,-6.765255E-08,-1.226325E-08,-7.963964e-08
-30.00493,-6.961752E-08,-1.249512E-08,-8.207081e-08
-33.99321,-7.336421E-08,-1.288491E-08,-8.614009e-08
-37.99662,-7.756299E-08,-1.335106E-08,-9.087601e-08
-42.00658,-8.232417E-08,-1.386623E-08,-9.622523e-08
-45.99643,-8.739836E-08,-1.423453E-08,-1.014048e-07
-49.99879,-9.281471E-08,-1.452644E-08,-1.073193e-07
-54.01126,-9.842412E-08,-1.485273E-08,-1.130986e-07
-57.9968,-1.042871E-07,-1.523258E-08,-1.194458e-07
-62.00061,-1.103693E-07,-1.555429E-08,-1.261314e-07
-66.00815,-1.167319E-07,-1.583575E-08,-1.323859e-07
-69.99564,-1.234127E-07,-1.609510E-08,-1.395002e-07
-74.00459,-1.304620E-07,-1.634172E-08,-1.469086e-07
-77.99151,-1.379654E-07,-1.656765E-08,-1.544468e-07
-82.00269,-1.459430E-07,-1.678235E-08,-1.624593e-07
-86.00646,-1.546044E-07,-1.700345E-08,-1.716721e-07
-89.9971,-1.638121E-07,-1.721151E-08,-1.811264e-07
-94.00198,-1.737540E-07,-1.742181E-08,-1.912081e-07
-98.00727,-1.845634E-07,-1.763653E-08,-2.019321e-07
-101.9986,-1.963018E-07,-1.783571E-08,-2.139185e-07
-106.0025,-2.091331E-07,-1.804468E-08,-2.268273e-07
-110.0125,-2.233052E-07,-1.826229E-08,-2.413592e-07
-114.0027,-2.387037E-07,-1.847778E-08,-2.571553e-07
-118.0105,-2.558444E-07,-1.869302E-08,-2.742965e-07
-122.0137,-2.749196E-07,-1.890741E-08,-2.938012e-07
-126.0004,-2.962110E-07,-1.912626E-08,-3.151036e-07
-130.0109,-3.203701E-07,-1.933946E-08,-3.393776e-07
-134.014,-3.478113E-07,-1.957279E-08,-3.668362e-07
-138.006,-3.793575E-07,-1.981509E-08,-3.989914e-07
-142.0142,-4.159251E-07,-2.003774E-08,-4.359422e-07
-146.0234,-4.591303E-07,-2.025040E-08,-4.789211e-07
-150.0137,-5.102628E-07,-2.046724E-08,-5.303471e-07
-154.0208,-5.726887E-07,-2.068304E-08,-5.929512e-07
-158.0285,-6.500364E-07,-2.089827E-08,-6.7074e-07
-160.0278,-6.969239E-07,-2.103665E-08,-7.176424e-07
-162.0218,-7.502000E-07,-2.120007E-08,-7.715365e-07
-164.0342,-8.115876E-07,-2.137326E-08,-8.331243e-07
-166.0339,-8.823882E-07,-2.153829E-08,-9.04433e-07
-168.0287,-9.648631E-07,-2.170461E-08,-9.884002e-07
-168.9811,-1.063174E-06,-2.190196E-08,-1.084715e-06
-172.0137,-1.180572E-06,-2.204344E-08,-1.201561e-06
-174.0117,-1.324362E-06,-2.221742E-08,-1.345762e-06
-176.0235,-1.506306E-06,-2.238594E-08,-1.527942e-06
-178.0166,-1.738937E-06,-2.256239E-08,-1.761166e-06
-180.013,-2.051256E-06,-2.275076E-08,-2.072909e-06
-182.0231,-2.491080E-06,-2.293313E-08,-2.511651e-06
-184.021,-3.154318E-06,-2.312873E-08,-3.179222e-06
-186.0168,-4.258417E-06,-2.333931E-08,-4.283522e-06
-188.0329,-6.459440E-06,-2.355997E-08,-6.487512e-06
-189.6227,-1.224704E-05,-2.385151E-08,-1.230291e-05
-192.0151,-4.012740E-05,-2.440635E-08,-4.05217e-05
-192.8864,-9.994820E-05,-2.538305E-08,-9.997915e-05
