Temperature: 120 C
Humidity: 1 %
Date: 2024-12-09 15:00:01.371453
voltage,pad,gr,totalCurrent
0.001730502,-8.349894E-07,+1.193739E-06,3.04908e-07
-1.215312,-3.683747E-07,-6.742462E-07,-1.016506e-06
-3.987964,-3.517082E-07,-6.851406E-07,-1.034767e-06
-6.002271,-3.649609E-07,-6.964788E-07,-1.056082e-06
-7.993666,-3.758670E-07,-7.057167E-07,-1.082381e-06
-9.990811,-3.975814E-07,-7.128564E-07,-1.110253e-06
-12.00445,-4.347823E-07,-7.177170E-07,-1.130592e-06
-13.98945,-5.073970E-07,-7.215851E-07,-1.217119e-06
-15.99301,-5.694266E-07,-7.248082E-07,-1.29814e-06
-18.00647,-7.383391E-07,-7.292711E-07,-1.457095e-06
-20.01145,-9.942446E-07,-7.342222E-07,-1.722088e-06
-21.99297,-1.294109E-06,-7.391678E-07,-2.037465e-06
-24.0053,-1.341453E-06,-7.452245E-07,-2.085926e-06
-25.99909,-1.380354E-06,-7.524735E-07,-2.123134e-06
-27.99679,-1.415905E-06,-7.630399E-07,-2.175094e-06
-30.00808,-1.452274E-06,-7.714355E-07,-2.224712e-06
-33.99599,-1.519337E-06,-7.978599E-07,-2.310453e-06
-37.99998,-1.596813E-06,-8.105340E-07,-2.402859e-06
-42.0096,-1.682312E-06,-8.206030E-07,-2.49872e-06
-45.99921,-1.770971E-06,-8.327856E-07,-2.595529e-06
-50.00163,-1.862570E-06,-8.364345E-07,-2.698822e-06
-54.01235,-1.938753E-06,-8.467647E-07,-2.785453e-06
-58.00144,-2.059877E-06,-8.552059E-07,-2.910163e-06
-62.00458,-2.158274E-06,-8.716308E-07,-3.030279e-06
-66.0125,-2.269508E-06,-8.856899E-07,-3.15278e-06
-69.99787,-2.379348E-06,-8.962039E-07,-3.273911e-06
-74.00746,-2.491785E-06,-9.043387E-07,-3.385106e-06
-77.99607,-2.620308E-06,-9.122395E-07,-3.533826e-06
-82.00667,-2.749856E-06,-9.189804E-07,-3.670399e-06
-86.01237,-2.896088E-06,-9.282435E-07,-3.823537e-06
-90.00231,-3.032108E-06,-9.355104E-07,-3.979656e-06
-94.00764,-3.199195E-06,-9.404306E-07,-4.135884e-06
-98.01315,-3.369678E-06,-9.453090E-07,-4.317187e-06
-102.0031,-3.553508E-06,-9.508585E-07,-4.501247e-06
-106.009,-3.752411E-06,-9.554269E-07,-4.698628e-06
-110.0161,-3.958913E-06,-9.600676E-07,-4.918179e-06
-114.0073,-4.191172E-06,-9.638781E-07,-5.153448e-06
-118.0146,-4.434179E-06,-9.685905E-07,-5.403817e-06
-122.0186,-4.711951E-06,-9.725276E-07,-5.68369e-06
-126.0062,-5.005905E-06,-9.760993E-07,-5.978647e-06
-130.0155,-5.319800E-06,-9.797792E-07,-6.296579e-06
-134.0212,-5.673145E-06,-9.835890E-07,-6.673101e-06
-138.0141,-6.088959E-06,-9.871637E-07,-7.06291e-06
-142.0206,-6.524429E-06,-9.908279E-07,-7.522683e-06
-146.0295,-6.995887E-06,-9.943940E-07,-7.997024e-06
-150.021,-7.589279E-06,-9.980126E-07,-8.573053e-06
-154.028,-8.267062E-06,-1.001788E-06,-9.288516e-06
-158.037,-9.052044E-06,-1.005237E-06,-1.004891e-05
-160.0974,-9.905255E-06,-1.009037E-06,-1.090635e-05
-166.0161,-1.098620E-05,-1.012265E-06,-1.198404e-05
-170.0227,-1.221491E-05,-1.016530E-06,-1.319453e-05
-174.0112,-1.366196E-05,-1.020391E-06,-1.480563e-05
-178.0166,-1.561544E-05,-1.024545E-06,-1.661691e-05
-180.0122,-1.679970E-05,-1.027051E-06,-1.794118e-05
-182.0203,-1.808406E-05,-1.030413E-06,-1.906873e-05
-184.0184,-1.986444E-05,-1.033479E-06,-2.076158e-05
-186.0104,-2.149778E-05,-1.036528E-06,-2.254633e-05
-188.0229,-2.372352E-05,-1.039810E-06,-2.477676e-05
-190.023,-2.640971E-05,-1.043946E-06,-2.750033e-05
-192.0139,-2.899394E-05,-1.046636E-06,-3.054261e-05
-194.0091,-3.303621E-05,-1.051150E-06,-3.4324e-05
-196.0221,-3.868831E-05,-1.055794E-06,-3.956235e-05
-198.018,-4.463319E-05,-1.061599E-06,-4.49401e-05
-200.0112,-5.420308E-05,-1.068391E-06,-5.535326e-05
-202.0273,-6.753061E-05,-1.077270E-06,-6.928328e-05
-204.0271,-8.824564E-05,-1.090824E-06,-8.908385e-05
-204.9078,-1.285561E-04,-1.111491E-06,-0.0001274982
-208.0211,-2.007030E-04,-1.154382E-06,-0.0002072447
-210.0157,-4.029756E-04,-1.241769E-06,-0.0002664769
-211.8376,-7.212571E-04,-1.461187E-06,-0.0007419501
-212.6105,-9.936423E-04,-1.655089E-06,-0.0009997943
