Temperature: 100 C
Humidity: 1 %
Date: 2024-12-06 11:45:16.066207
voltage,pad,gr,totalCurrent
-6.560981e-05,-3.184318E-08,-1.556221E-08,-4.196481e-08
-1.997367,-6.176823E-08,-7.433851E-08,-1.358361e-07
-3.990605,-6.501927E-08,-7.603787E-08,-1.408089e-07
-6.00808,-6.884238E-08,-7.801541E-08,-1.470328e-07
-7.998759,-7.355488E-08,-7.953483E-08,-1.523149e-07
-9.992836,-8.001873E-08,-8.073994E-08,-1.601389e-07
-12.00783,-9.011973E-08,-8.183281E-08,-1.715949e-07
-13.99658,-1.066364E-07,-8.290720E-08,-1.896599e-07
-15.99816,-1.335049E-07,-8.403385E-08,-2.17221e-07
-18.0108,-1.778193E-07,-8.540341E-08,-2.625901e-07
-20.00363,-2.540116E-07,-8.702782E-08,-3.406774e-07
-22.00111,-3.611219E-07,-8.904741E-08,-4.499161e-07
-24.01197,-3.734900E-07,-9.152037E-08,-4.642738e-07
-26.00904,-3.838753E-07,-9.377509E-08,-4.770367e-07
-28.0032,-3.938409E-07,-9.558538E-08,-4.886493e-07
-30.01635,-4.043311E-07,-9.722599E-08,-5.007599e-07
-34.00598,-4.246453E-07,-9.971487E-08,-5.239278e-07
-38.00864,-4.473476E-07,-1.026989E-07,-5.492922e-07
-42.01829,-4.726896E-07,-1.064499E-07,-5.786378e-07
-46.00789,-4.996075E-07,-1.112408E-07,-6.103423e-07
-50.01155,-5.285359E-07,-1.182040E-07,-6.463458e-07
-54.02468,-5.588097E-07,-1.305479E-07,-6.880035e-07
-58.01179,-5.894202E-07,-1.376539E-07,-7.264916e-07
-62.01746,-6.215791E-07,-1.422988E-07,-7.631288e-07
-66.02956,-6.551903E-07,-1.458718E-07,-8.007791e-07
-70.02193,-6.900951E-07,-1.486541E-07,-8.383436e-07
-74.01933,-7.269441E-07,-1.511313E-07,-8.781652e-07
-77.82517,-7.659814E-07,-1.537743E-07,-9.198893e-07
-81.12019,-8.074157E-07,-1.561992E-07,-9.636864e-07
-84.09048,-8.518298E-07,-1.582286E-07,-1.0143e-06
-86.92067,-8.993391E-07,-1.600099E-07,-1.05798e-06
-94.00706,-9.503917E-07,-1.619134E-07,-1.110756e-06
-98.0102,-1.005182E-06,-1.636539E-07,-1.167805e-06
-102.0001,-1.064561E-06,-1.653433E-07,-1.228456e-06
-106.0056,-1.128517E-06,-1.669633E-07,-1.294303e-06
-110.0127,-1.198907E-06,-1.685121E-07,-1.365893e-06
-114.0039,-1.275226E-06,-1.701034E-07,-1.443553e-06
-118.0106,-1.359065E-06,-1.716162E-07,-1.529067e-06
-122.015,-1.451506E-06,-1.730793E-07,-1.623198e-06
-126.0018,-1.553451E-06,-1.745438E-07,-1.726869e-06
-130.0098,-1.667672E-06,-1.759640E-07,-1.842133e-06
-134.0148,-1.795230E-06,-1.772716E-07,-1.970382e-06
-138.007,-1.939234E-06,-1.786563E-07,-2.116135e-06
-142.0125,-2.101369E-06,-1.800327E-07,-2.281394e-06
-146.0229,-2.290677E-06,-1.813091E-07,-2.472316e-06
-150.013,-2.509351E-06,-1.825880E-07,-2.692062e-06
-154.019,-2.766407E-06,-1.838551E-07,-2.950308e-06
-158.0256,-3.074018E-06,-1.851194E-07,-3.2585e-06
-162.017,-3.444265E-06,-1.862679E-07,-3.629637e-06
-164.0255,-3.665881E-06,-1.873247E-07,-3.852761e-06
-166.0251,-3.914473E-06,-1.884226E-07,-4.101963e-06
-168.0174,-4.193363E-06,-1.894591E-07,-4.382148e-06
-170.0328,-4.511828E-06,-1.904620E-07,-4.701451e-06
-172.0244,-4.873552E-06,-1.915888E-07,-5.062868e-06
-174.0212,-5.289919E-06,-1.926233E-07,-5.481942e-06
-176.0355,-5.781311E-06,-1.936762E-07,-5.973506e-06
-178.0293,-6.356383E-06,-1.947831E-07,-6.548718e-06
-180.0266,-7.046753E-06,-1.958752E-07,-7.24029e-06
-182.0361,-7.894429E-06,-1.969397E-07,-8.089364e-06
-184.0365,-8.948681E-06,-1.980595E-07,-9.142937e-06
-186.0396,-1.028884E-05,-1.992352E-07,-1.048529e-05
-188.025,-1.209179E-05,-2.004446E-07,-1.2288e-05
-190.021,-1.457261E-05,-2.018017E-07,-1.477097e-05
-192.0131,-1.821959E-05,-2.032781E-07,-1.842065e-05
-194.0128,-2.410389E-05,-2.048886E-07,-2.431216e-05
-196.0237,-3.504616E-05,-2.071913E-07,-3.527589e-05
-198.0249,-5.999705E-05,-2.110758E-07,-6.034214e-05
-199.372,-1.393013E-04,-2.208260E-07,-0.000145184
-202.024,-4.712697E-04,-2.531290E-07,-0.0002571561
-203.1604,-8.838945E-04,-3.292242E-07,-0.0009276889
-204.2463,-9.991726E-04,-3.643105E-07,-0.0009998028
