Temperature: 60 C
Humidity: 1 %
Date: 2024-12-09 16:00:28.524715
voltage,pad,gr,totalCurrent
0.007831156,-4.553832E-07,+4.684829E-07,4.268349e-08
-1.993156,-5.880354E-09,-5.042932E-09,-1.115594e-08
-3.985869,-6.123511E-09,-5.150314E-09,-1.17854e-08
-5.998753,-4.253712E-09,-5.152100E-09,-2.767303e-08
-7.991663,-5.969012E-09,-5.182967E-09,-1.750069e-08
-9.992259,-9.905663E-09,-5.231663E-09,-4.073433e-09
-11.99741,-8.160217E-09,-5.278383E-09,-2.244444e-08
-13.98995,-9.502765E-09,-5.333836E-09,-2.05016e-08
-15.9893,-7.893853E-09,-5.313716E-09,-1.639792e-08
-18.00333,-1.267442E-08,-5.316796E-09,-2.612658e-08
-19.99588,-1.605535E-08,-5.425751E-09,-2.460936e-08
-21.99016,-5.027364E-08,-5.463689E-09,-5.553822e-08
-24.00183,-5.196798E-08,-5.478773E-09,-5.774647e-08
-25.99744,-5.328159E-08,-5.415831E-09,-5.932413e-08
-27.98771,-5.403673E-08,-5.522732E-09,-5.976146e-08
-30.00282,-5.627861E-08,-5.580268E-09,-6.079388e-08
-33.99129,-5.751175E-08,-5.669363E-09,-6.351781e-08
-37.99478,-6.010948E-08,-6.047305E-09,-6.667287e-08
-42.00506,-6.330391E-08,-6.167572E-09,-6.990765e-08
-45.99265,-6.643575E-08,-6.559887E-09,-7.332673e-08
-49.99503,-7.057308E-08,-6.698327E-09,-7.776352e-08
-54.00956,-7.423705E-08,-6.891976E-09,-8.103738e-08
-57.99411,-7.800902E-08,-7.121782E-09,-8.514632e-08
-61.99832,-8.284699E-08,-7.147530E-09,-8.93996e-08
-66.00543,-8.692890E-08,-7.283235E-09,-9.464651e-08
-69.99428,-9.082565E-08,-7.299656E-09,-9.818115e-08
-74.00185,-9.476143E-08,-7.435837E-09,-1.007262e-07
-77.99039,-9.995303E-08,-7.474921E-09,-1.072128e-07
-82.00051,-1.051374E-07,-7.459884E-09,-1.090431e-07
-86.00481,-1.102171E-07,-7.522631E-09,-1.166017e-07
-89.9959,-1.157406E-07,-7.402767E-09,-1.233802e-07
-94.00083,-1.221188E-07,-7.736957E-09,-1.29925e-07
-98.00484,-1.290443E-07,-7.515223E-09,-1.3737e-07
-101.9949,-1.367022E-07,-7.412895E-09,-1.447323e-07
-105.9987,-1.464394E-07,-7.428521E-09,-1.542607e-07
-110.0081,-1.535463E-07,-7.576906E-09,-1.618333e-07
-114.0009,-1.637322E-07,-7.610862E-09,-1.721136e-07
-118.0059,-1.754275E-07,-7.520088E-09,-1.822553e-07
-122.0113,-1.874222E-07,-7.370417E-09,-1.983113e-07
-125.9978,-2.010590E-07,-7.915914E-09,-2.082444e-07
-130.0076,-2.183615E-07,-7.445426E-09,-2.255936e-07
-134.0093,-2.367927E-07,-7.584550E-09,-2.45021e-07
-138.0024,-2.588568E-07,-7.591411E-09,-2.641177e-07
-142.0099,-2.839608E-07,-7.599447E-09,-2.927212e-07
-144.001,-2.975030E-07,-7.529900E-09,-3.064659e-07
-146.018,-3.142334E-07,-7.542675E-09,-3.229524e-07
-148.0163,-3.305610E-07,-7.475062E-09,-3.409292e-07
-150.0081,-3.508054E-07,-7.543716E-09,-3.575867e-07
-152.0236,-3.734516E-07,-7.569175E-09,-3.800943e-07
-154.016,-3.972025E-07,-7.429618E-09,-4.042448e-07
-156.0125,-4.190788E-07,-7.460001E-09,-4.31317e-07
-158.0224,-4.560753E-07,-7.535263E-09,-4.641054e-07
-160.02,-4.932251E-07,-7.440055E-09,-4.992429e-07
-162.0152,-5.367048E-07,-7.409503E-09,-5.455024e-07
-164.0264,-5.868651E-07,-7.323172E-09,-5.960167e-07
-166.0244,-6.487297E-07,-7.404289E-09,-6.548552e-07
-168.0192,-7.250780E-07,-7.394359E-09,-7.307275e-07
-170.0379,-8.131955E-07,-7.274404E-09,-8.124628e-07
-172.032,-9.409372E-07,-7.364477E-09,-9.472658e-07
-173.1539,-1.089135E-06,-7.563411E-09,-1.105755e-06
-176.022,-1.331244E-06,-7.372380E-09,-1.354657e-06
-178.0152,-1.659615E-06,-7.636475E-09,-1.68714e-06
-180.0129,-2.301125E-06,-7.240363E-09,-2.298315e-06
-182.0219,-3.517807E-06,-7.487198E-09,-3.523176e-06
-184.0253,-7.233493E-06,-7.319498E-09,-6.706525e-06
-184.9324,-2.951356E-05,-7.390237E-09,-3.188261e-05
-186.4689,-4.850674E-05,-7.465472E-09,-4.67366e-05
