Temperature: -40 C
Humidity: 39 %
Date: 2024-12-09 18:11:54.570595
voltage,pad,gr,totalCurrent
0.007612266,+3.141091E-08,+5.440282E-07,3.699812e-08
-1.991745,-3.710238E-09,+6.959745E-11,-1.341106e-08
-3.964697,+9.173491E-09,+1.864547E-12,5.93264e-10
-6.003509,+1.514795E-09,+3.208838E-10,7.734278e-10
-7.994397,+2.037794E-10,+6.123448E-11,-5.012731e-10
-9.983988,+3.696117E-09,+2.485318E-10,3.006159e-08
-12.01896,-4.643446E-09,-1.115058E-11,-3.52535e-08
-13.98831,+2.005636E-09,-9.842384E-12,6.265378e-09
-15.98821,-4.597148E-09,-2.770814E-12,-1.03244e-09
-17.9998,-4.688081E-09,+6.760945E-11,9.824091e-09
-19.99815,+2.544640E-09,+1.202094E-10,4.170034e-08
-21.98816,+4.296202E-10,+1.038715E-11,2.228899e-09
-24.00053,-1.507578E-10,+4.045754E-10,-5.65597e-11
-25.99578,-1.583362E-09,-6.056201E-11,9.612235e-10
-27.99022,-2.083838E-10,-1.455732E-12,-1.935959e-10
-30.00257,+3.923280E-10,+4.650673E-12,6.389538e-09
-33.98872,+2.839784E-10,+6.962491E-12,8.081689e-10
-37.99274,+4.366396E-11,+4.912277E-10,-7.600058e-10
-42.00295,+8.699928E-11,+1.006146E-10,-6.542453e-09
-45.99353,+4.038007E-10,-2.706018E-11,-1.992387e-10
-49.99527,+7.549644E-11,-5.937093E-11,2.306279e-09
-54.00692,-9.546356E-10,-1.640938E-10,9.877213e-11
-57.99316,-5.537926E-10,-5.131121E-10,2.102204e-09
-61.99855,+4.239036E-11,+3.120373E-10,-2.108684e-10
-66.00249,-1.821203E-11,-1.587509E-10,2.321272e-09
-69.98885,+8.215549E-10,+1.490193E-10,2.697126e-11
-73.99803,+5.127734E-10,+4.689875E-10,1.286867e-11
-77.9889,-2.423893E-10,+1.730193E-11,1.725935e-09
-81.99806,+4.805707E-10,+8.849853E-11,-2.198918e-09
-86.00245,-1.522455E-10,-1.655102E-11,-8.169652e-10
-89.99161,+1.226583E-10,+7.240659E-11,3.157331e-11
-93.99821,+1.099429E-09,+1.329285E-10,-8.314172e-10
-95.99213,-7.883225E-11,-2.501669E-10,8.091101e-10
-98.00274,-1.756137E-11,+2.137199E-11,1.635889e-12
-100.0021,-2.093845E-10,-1.142508E-11,-4.468848e-10
-101.9928,+9.561434E-10,-9.841333E-11,2.916601e-10
-104.0052,-2.624364E-10,-4.992924E-10,-2.803022e-10
-105.9978,-7.139579E-10,-5.268989E-11,3.328952e-09
-107.9906,-1.298869E-09,-1.926111E-10,-3.12174e-10
-110.0051,+5.459338E-11,-1.549914E-12,2.140573e-09
-112.0001,-1.226541E-09,+1.956090E-11,-1.439582e-10
-113.9976,+5.418317E-10,+4.570176E-11,1.308888e-09
-116.006,+9.708560E-11,+9.893557E-11,-1.004036e-09
-118.0041,-8.196453E-11,-1.196490E-11,4.886046e-10
-119.9932,-8.080031E-11,-4.214630E-11,-2.325121e-09
-122.0051,-8.713845E-10,-1.990304E-10,1.519172e-10
-124.0025,+7.170162E-10,+3.232806E-10,8.188584e-10
-125.9948,+4.274261E-10,+4.038498E-10,-1.872575e-09
-128.0085,+1.565876E-10,+2.182220E-11,2.345796e-11
-130.0023,+1.940349E-10,-3.674716E-12,-3.271188e-10
-131.9996,-2.797876E-11,-6.703448E-10,-2.034944e-10
-134.005,-1.847690E-11,-5.981203E-11,-1.527689e-09
-136.0029,-1.435939E-08,-3.482910E-12,-5.828098e-08
-136.8326,-3.425451E-06,-3.364094E-10,-3.089342e-06
-137.1716,-3.539453E-06,+5.848938E-10,-4.148601e-06
-138.0398,-4.852586E-06,+5.822325E-11,-3.990544e-06
