Temperature: 0 C
Humidity: 17 %
Date: 2024-12-05 17:02:11.520280
voltage,pad,gr,totalCurrent
0.001021966,-1.931901E-11,-1.492507E-12,-5.34726e-10
-1.99093,+4.376711E-11,-7.742956E-12,-3.273164e-10
-3.985671,+1.461313E-10,-1.452404E-11,-7.808365e-10
-6.001171,+3.682661E-11,+7.304822E-12,-6.637971e-10
-7.992164,-4.200705E-11,-2.020365E-11,1.315303e-10
-9.988465,-2.700143E-11,+3.970846E-12,5.755209e-11
-12.00052,-2.461531E-11,-3.462285E-12,-5.631325e-10
-13.98908,-5.755038E-11,+5.869249E-12,-3.040071e-10
-15.98953,+1.636906E-12,-2.238936E-11,1.771783e-11
-18.00231,-1.139313E-10,-7.462710E-12,1.210892e-10
-19.99473,-2.345447E-11,+1.755468E-12,-3.030675e-10
-21.98976,-2.261773E-10,-5.782374E-12,-1.239643e-10
-24.00208,-2.386467E-10,+1.778438E-12,-4.008569e-10
-25.99547,-2.437831E-10,-1.283796E-11,-1.503916e-10
-27.98944,-2.554455E-10,+2.873738E-11,-4.722715e-10
-30.00271,-2.575964E-10,-6.381917E-12,-1.57221e-10
-33.99065,-2.811910E-10,+5.238747E-12,-2.280404e-10
-37.99382,-2.923697E-10,+1.769493E-11,-5.190382e-10
-42.00541,-3.118897E-10,-1.159522E-11,-5.940662e-10
-45.9938,-3.360483E-10,-1.590311E-13,-6.488502e-10
-49.99643,-3.622119E-10,-5.736428E-12,-2.653062e-10
-54.00776,-3.884837E-10,-3.318123E-11,-3.459254e-10
-57.99365,-4.037739E-10,-6.610805E-11,-6.81563e-10
-61.99883,-4.347122E-10,-2.641621E-11,-3.944739e-10
-66.00463,-4.677586E-10,+4.454347E-12,-6.592935e-10
-69.99251,-4.874238E-10,-1.351331E-11,-5.311138e-10
-74.00027,-5.240107E-10,-2.672975E-11,-2.668906e-10
-77.99017,-5.534723E-10,-3.849347E-12,-5.659541e-10
-81.99913,-5.948570E-10,-2.790016E-11,-4.300584e-10
-86.00333,-6.376917E-10,-4.119815E-11,-7.682704e-10
-89.99368,-6.768210E-10,-3.606410E-11,-7.887102e-10
-93.99976,-7.331257E-10,-5.693109E-11,-7.107637e-10
-98.00435,-7.881075E-10,+4.715050E-12,-1.002303e-09
-101.9936,-8.544076E-10,-4.691224E-11,-1.01824e-09
-105.9995,-9.315123E-10,-4.024484E-11,-7.202163e-10
-110.0071,-1.020671E-09,-4.487469E-11,-1.049868e-09
-112.0015,-1.059051E-09,-8.080388E-11,-9.283143e-10
-113.9966,-1.120993E-09,-1.874844E-11,-9.099572e-10
-116.0067,-1.169558E-09,-2.588558E-11,-1.307114e-09
-118.0038,-1.237365E-09,-3.827048E-11,-1.069956e-09
-119.9948,-1.295800E-09,-7.914096E-12,-1.597861e-09
-122.0071,-1.372398E-09,-2.225613E-11,-1.562574e-09
-124.005,-1.465434E-09,-2.873287E-11,-1.190072e-09
-125.9942,-1.562087E-09,-2.194373E-11,-1.413415e-09
-128.0094,-1.670840E-09,-4.850299E-11,-1.734746e-09
-130.0034,-1.797299E-09,-3.562535E-11,-1.642109e-09
-131.9981,-1.956198E-09,+5.558019E-12,-2.150609e-09
-134.0064,-2.128250E-09,-6.737839E-11,-2.198521e-09
-136.0033,-2.333443E-09,-3.194540E-11,-2.363915e-09
-137.9987,-2.589770E-09,-6.133009E-11,-2.189755e-09
-140.0089,-2.902572E-09,+2.859137E-12,-2.788084e-09
-142.0046,-3.305324E-09,-3.889301E-11,-3.586343e-09
-143.9959,-3.840262E-09,+9.329559E-12,-4.025876e-09
-146.0142,-4.587840E-09,-1.809492E-11,-4.812714e-09
-148.0107,-5.686333E-09,-2.305441E-11,-5.592864e-09
-150.0034,-7.439053E-09,-3.478922E-11,-7.212166e-09
-152.0168,-1.078417E-08,-2.970339E-11,-1.070311e-08
-154.0098,-1.908862E-08,+4.278488E-13,-1.920417e-08
-156.0071,-6.144339E-08,-2.739937E-11,-6.174395e-08
-157.1652,-9.994819E-06,+5.924376E-12,-9.997898e-06
